Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	DNA Strand Resection Involved In Replication Fork Processing (GO:0110025)	1/6	4.388085e-02	3.416317e-01	0	0	2.681892e+01	8.384338e+01	NBN
GO_Biological_Process_2023	Positive Regulation Of Mast Cell Activation (GO:0033005)	1/6	4.388085e-02	3.416317e-01	0	0	2.681892e+01	8.384338e+01	HAVCR1
GO_Biological_Process_2023	Glycerol-3-Phosphate Metabolic Process (GO:0006072)	1/6	4.388085e-02	3.416317e-01	0	0	2.681892e+01	8.384338e+01	GK3
GO_Biological_Process_2023	Negative Regulation Of Response To Reactive Oxygen Species (GO:1901032)	1/6	4.388085e-02	3.416317e-01	0	0	2.681892e+01	8.384338e+01	NFE2L2
GO_Biological_Process_2023	Hyaluronan Biosynthetic Process (GO:0030213)	1/6	4.388085e-02	3.416317e-01	0	0	2.681892e+01	8.384338e+01	IL1B
GO_Biological_Process_2023	Negative Regulation Of Telomere Capping (GO:1904354)	1/6	4.388085e-02	3.416317e-01	0	0	2.681892e+01	8.384338e+01	NBN
GO_Biological_Process_2023	Interleukin-3-Mediated Signaling Pathway (GO:0038156)	1/6	4.388085e-02	3.416317e-01	0	0	2.681892e+01	8.384338e+01	JAK2
GO_Biological_Process_2023	Positive Regulation Of Unsaturated Fatty Acid Biosynthetic Process (GO:2001280)	1/6	4.388085e-02	3.416317e-01	0	0	2.681892e+01	8.384338e+01	IL1B
GO_Biological_Process_2023	Regulation Of Potassium Ion Export Across Plasma Membrane (GO:1903764)	1/6	4.388085e-02	3.416317e-01	0	0	2.681892e+01	8.384338e+01	KCNE5
GO_Biological_Process_2023	Regulation Of Prostaglandin Biosynthetic Process (GO:0031392)	1/6	4.388085e-02	3.416317e-01	0	0	2.681892e+01	8.384338e+01	IL1B
GO_Biological_Process_2023	Regulation Of Skeletal Muscle Contraction (GO:0014819)	1/6	4.388085e-02	3.416317e-01	0	0	2.681892e+01	8.384338e+01	KCNJ2
GO_Biological_Process_2023	protein-DNA Covalent Cross-Linking Repair (GO:0106300)	1/6	4.388085e-02	3.416317e-01	0	0	2.681892e+01	8.384338e+01	VCPIP1
GO_Biological_Process_2023	Cellular Response To Laminar Fluid Shear Stress (GO:0071499)	1/6	4.388085e-02	3.416317e-01	0	0	2.681892e+01	8.384338e+01	NFE2L2
GO_Biological_Process_2023	Positive Regulation Of ER-associated Ubiquitin-Dependent Protein Catabolic Process (GO:1903071)	1/6	4.388085e-02	3.416317e-01	0	0	2.681892e+01	8.384338e+01	NFE2L2
GO_Biological_Process_2023	Regulation Of NK T Cell Proliferation (GO:0051140)	1/6	4.388085e-02	3.416317e-01	0	0	2.681892e+01	8.384338e+01	JAK2
GO_Biological_Process_2023	Regulation Of Atrial Cardiac Muscle Cell Membrane Repolarization (GO:0060372)	1/6	4.388085e-02	3.416317e-01	0	0	2.681892e+01	8.384338e+01	KCNE5
GO_Biological_Process_2023	Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001269)	1/6	4.388085e-02	3.416317e-01	0	0	2.681892e+01	8.384338e+01	JAK2
GO_Biological_Process_2023	Regulation Of Cell Adhesion Molecule Production (GO:0060353)	1/6	4.388085e-02	3.416317e-01	0	0	2.681892e+01	8.384338e+01	IL1B
GO_Biological_Process_2023	Cardiac Conduction (GO:0061337)	2/46	4.609603e-02	3.416317e-01	0	0	6.124613e+00	1.884561e+01	KCNE5;KCNJ2
GO_Biological_Process_2023	Response To Tumor Necrosis Factor (GO:0034612)	3/108	4.696948e-02	3.416317e-01	0	0	3.864188e+00	1.181768e+01	JAK2;TANK;NFE2L2
GO_Biological_Process_2023	Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)	3/109	4.804417e-02	3.416317e-01	0	0	3.827539e+00	1.161901e+01	CASP1;FAS;JAK2
GO_Biological_Process_2023	Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)	2/48	4.975977e-02	3.416317e-01	0	0	5.857734e+00	1.757642e+01	CASP1;CARD16
GO_Biological_Process_2023	Positive Regulation Of Myeloid Cell Apoptotic Process (GO:0033034)	1/7	5.100605e-02	3.416317e-01	0	0	2.234797e+01	6.650334e+01	HCAR2
GO_Biological_Process_2023	Positive Regulation Of Natural Killer Cell Proliferation (GO:0032819)	1/7	5.100605e-02	3.416317e-01	0	0	2.234797e+01	6.650334e+01	JAK2
GO_Biological_Process_2023	Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903205)	1/7	5.100605e-02	3.416317e-01	0	0	2.234797e+01	6.650334e+01	NFE2L2
GO_Biological_Process_2023	T Cell Apoptotic Process (GO:0070231)	1/7	5.100605e-02	3.416317e-01	0	0	2.234797e+01	6.650334e+01	FAS
GO_Biological_Process_2023	T-helper 17 Cell Lineage Commitment (GO:0072540)	1/7	5.100605e-02	3.416317e-01	0	0	2.234797e+01	6.650334e+01	SOCS3
GO_Biological_Process_2023	Alditol Metabolic Process (GO:0019400)	1/7	5.100605e-02	3.416317e-01	0	0	2.234797e+01	6.650334e+01	GK3
GO_Biological_Process_2023	Inhibition Of Cysteine-Type Endopeptidase Activity (GO:0097340)	1/7	5.100605e-02	3.416317e-01	0	0	2.234797e+01	6.650334e+01	CARD16
GO_Biological_Process_2023	Atrial Cardiac Muscle Cell To AV Node Cell Signaling (GO:0086026)	1/7	5.100605e-02	3.416317e-01	0	0	2.234797e+01	6.650334e+01	KCNE5
GO_Biological_Process_2023	Regulation Of Nitric Oxide Metabolic Process (GO:0080164)	1/7	5.100605e-02	3.416317e-01	0	0	2.234797e+01	6.650334e+01	JAK2
GO_Biological_Process_2023	Leukocyte Aggregation (GO:0070486)	1/7	5.100605e-02	3.416317e-01	0	0	2.234797e+01	6.650334e+01	IL1B
GO_Biological_Process_2023	Platelet Activating Factor Metabolic Process (GO:0046469)	1/7	5.100605e-02	3.416317e-01	0	0	2.234797e+01	6.650334e+01	LPCAT2
GO_Biological_Process_2023	Regulation Of Transcription From RNA Polymerase II Promoter In Response To Hypoxia (GO:0061418)	1/7	5.100605e-02	3.416317e-01	0	0	2.234797e+01	6.650334e+01	NFE2L2
GO_Biological_Process_2023	Interferon-Mediated Signaling Pathway (GO:0140888)	2/49	5.162993e-02	3.416317e-01	0	0	5.732812e+00	1.699007e+01	JAK2;TANK
GO_Biological_Process_2023	Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	3/117	5.707106e-02	3.416317e-01	0	0	3.557498e+00	1.018675e+01	IL1B;CASP1;CARD16
GO_Biological_Process_2023	Regulation Of Peptide Hormone Secretion (GO:0090276)	2/52	5.738792e-02	3.416317e-01	0	0	5.388027e+00	1.539856e+01	IL1B;FFAR2
GO_Biological_Process_2023	Regulation Of Endothelial Cell Development (GO:1901550)	1/8	5.807852e-02	3.416317e-01	0	0	1.915444e+01	5.451276e+01	IL1B
GO_Biological_Process_2023	Regulation Of Gap Junction Assembly (GO:1903596)	1/8	5.807852e-02	3.416317e-01	0	0	1.915444e+01	5.451276e+01	IL1B
GO_Biological_Process_2023	Regulation Of Glial Cell Proliferation (GO:0060251)	1/8	5.807852e-02	3.416317e-01	0	0	1.915444e+01	5.451276e+01	IL1B
GO_Biological_Process_2023	Positive Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071639)	1/8	5.807852e-02	3.416317e-01	0	0	1.915444e+01	5.451276e+01	IL1B
GO_Biological_Process_2023	Tyrosine Phosphorylation Of STAT Protein (GO:0007260)	1/8	5.807852e-02	3.416317e-01	0	0	1.915444e+01	5.451276e+01	JAK2
GO_Biological_Process_2023	T-helper 17 Cell Differentiation (GO:0072539)	1/8	5.807852e-02	3.416317e-01	0	0	1.915444e+01	5.451276e+01	SOCS3
GO_Biological_Process_2023	Interleukin-12-Mediated Signaling Pathway (GO:0035722)	1/8	5.807852e-02	3.416317e-01	0	0	1.915444e+01	5.451276e+01	JAK2
GO_Biological_Process_2023	Positive Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:1903265)	1/8	5.807852e-02	3.416317e-01	0	0	1.915444e+01	5.451276e+01	CASP1
GO_Biological_Process_2023	Cell Surface Pattern Recognition Receptor Signaling Pathway (GO:0002752)	1/8	5.807852e-02	3.416317e-01	0	0	1.915444e+01	5.451276e+01	FFAR2
GO_Biological_Process_2023	Regulation Of Urine Volume (GO:0035809)	1/8	5.807852e-02	3.416317e-01	0	0	1.915444e+01	5.451276e+01	ADM
GO_Biological_Process_2023	Positive Regulation Of NK T Cell Activation (GO:0051135)	1/8	5.807852e-02	3.416317e-01	0	0	1.915444e+01	5.451276e+01	JAK2
GO_Biological_Process_2023	Regulation Of ER-associated Ubiquitin-Dependent Protein Catabolic Process (GO:1903069)	1/8	5.807852e-02	3.416317e-01	0	0	1.915444e+01	5.451276e+01	NFE2L2
GO_Biological_Process_2023	Collagen-Activated Signaling Pathway (GO:0038065)	1/8	5.807852e-02	3.416317e-01	0	0	1.915444e+01	5.451276e+01	JAK2
GO_Biological_Process_2023	Regulation Of RNA Biosynthetic Process (GO:2001141)	1/8	5.807852e-02	3.416317e-01	0	0	1.915444e+01	5.451276e+01	IL1B
GO_Biological_Process_2023	Actin Polymerization Or Depolymerization (GO:0008154)	2/53	5.935487e-02	3.416317e-01	0	0	5.282113e+00	1.491785e+01	PSTPIP2;JAK2
GO_Biological_Process_2023	Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425)	2/53	5.935487e-02	3.416317e-01	0	0	5.282113e+00	1.491785e+01	SOCS3;JAK2
GO_Biological_Process_2023	Positive Regulation Of Chemokine Production (GO:0032722)	2/53	5.935487e-02	3.416317e-01	0	0	5.282113e+00	1.491785e+01	IL1B;FFAR2
GO_Biological_Process_2023	Cellular Response To Tumor Necrosis Factor (GO:0071356)	3/119	5.944498e-02	3.416317e-01	0	0	3.495808e+00	9.867631e+00	JAK2;TANK;NFE2L2
GO_Biological_Process_2023	Regulation Of Cellular Response To Oxidative Stress (GO:1900407)	1/9	6.509863e-02	3.416317e-01	0	0	1.675929e+01	4.578390e+01	NFE2L2
GO_Biological_Process_2023	Regulation Of Complement Activation (GO:0030449)	1/9	6.509863e-02	3.416317e-01	0	0	1.675929e+01	4.578390e+01	IL1B
GO_Biological_Process_2023	Ether Lipid Biosynthetic Process (GO:0008611)	1/9	6.509863e-02	3.416317e-01	0	0	1.675929e+01	4.578390e+01	LPCAT2
GO_Biological_Process_2023	Negative Regulation Of Hormone Secretion (GO:0046888)	1/9	6.509863e-02	3.416317e-01	0	0	1.675929e+01	4.578390e+01	IL1B
GO_Biological_Process_2023	Synaptic Vesicle Fusion To Presynaptic Active Zone Membrane (GO:0031629)	1/9	6.509863e-02	3.416317e-01	0	0	1.675929e+01	4.578390e+01	STX11
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Apoptotic Process (GO:2000108)	1/9	6.509863e-02	3.416317e-01	0	0	1.675929e+01	4.578390e+01	HCAR2
GO_Biological_Process_2023	Golgi Inheritance (GO:0048313)	1/9	6.509863e-02	3.416317e-01	0	0	1.675929e+01	4.578390e+01	VCPIP1
GO_Biological_Process_2023	Type II Interferon-Mediated Signaling Pathway (GO:0060333)	1/9	6.509863e-02	3.416317e-01	0	0	1.675929e+01	4.578390e+01	JAK2
GO_Biological_Process_2023	Positive Regulation Of Platelet Activation (GO:0010572)	1/9	6.509863e-02	3.416317e-01	0	0	1.675929e+01	4.578390e+01	JAK2
GO_Biological_Process_2023	Homologous Recombination (GO:0035825)	1/9	6.509863e-02	3.416317e-01	0	0	1.675929e+01	4.578390e+01	NBN
GO_Biological_Process_2023	Regulation Of Mast Cell Activation (GO:0033003)	1/9	6.509863e-02	3.416317e-01	0	0	1.675929e+01	4.578390e+01	HAVCR1
GO_Biological_Process_2023	Negative Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042532)	1/9	6.509863e-02	3.416317e-01	0	0	1.675929e+01	4.578390e+01	SOCS3
GO_Biological_Process_2023	Regulation Of Natural Killer Cell Proliferation (GO:0032817)	1/9	6.509863e-02	3.416317e-01	0	0	1.675929e+01	4.578390e+01	JAK2
GO_Biological_Process_2023	Positive Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030949)	1/9	6.509863e-02	3.416317e-01	0	0	1.675929e+01	4.578390e+01	IL1B
GO_Biological_Process_2023	Protein K11-linked Deubiquitination (GO:0035871)	1/9	6.509863e-02	3.416317e-01	0	0	1.675929e+01	4.578390e+01	VCPIP1
GO_Biological_Process_2023	Carbohydrate Phosphorylation (GO:0046835)	1/9	6.509863e-02	3.416317e-01	0	0	1.675929e+01	4.578390e+01	HKDC1
GO_Biological_Process_2023	Regulation Of Protein Localization To Chromatin (GO:1905634)	1/9	6.509863e-02	3.416317e-01	0	0	1.675929e+01	4.578390e+01	VCPIP1
GO_Biological_Process_2023	Positive Regulation Of RNA Biosynthetic Process (GO:1902680)	1/9	6.509863e-02	3.416317e-01	0	0	1.675929e+01	4.578390e+01	IL1B
GO_Biological_Process_2023	Response To Laminar Fluid Shear Stress (GO:0034616)	1/9	6.509863e-02	3.416317e-01	0	0	1.675929e+01	4.578390e+01	NFE2L2
GO_Biological_Process_2023	Negative Regulation Of Delayed Rectifier Potassium Channel Activity (GO:1902260)	1/9	6.509863e-02	3.416317e-01	0	0	1.675929e+01	4.578390e+01	KCNE5
GO_Biological_Process_2023	Pattern Recognition Receptor Signaling Pathway (GO:0002221)	2/56	6.539225e-02	3.416317e-01	0	0	4.987906e+00	1.360377e+01	CASP1;FFAR2
GO_Biological_Process_2023	Cellular Response To Lipopolysaccharide (GO:0071222)	3/124	6.557955e-02	3.416317e-01	0	0	3.350504e+00	9.128418e+00	IL1B;CASP1;CARD16
GO_Biological_Process_2023	Positive Regulation Of Interleukin-1 Beta Production (GO:0032731)	2/57	6.744874e-02	3.416317e-01	0	0	4.896970e+00	1.320413e+01	CASP1;JAK2
GO_Biological_Process_2023	Positive Regulation Of Type II Interferon Production (GO:0032729)	2/58	6.952653e-02	3.416317e-01	0	0	4.809281e+00	1.282177e+01	IL1B;JAK2
GO_Biological_Process_2023	Positive Regulation Of Proteolysis (GO:0045862)	2/59	7.162519e-02	3.416317e-01	0	0	4.724669e+00	1.245568e+01	IL1B;TANK
GO_Biological_Process_2023	Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001267)	1/10	7.206676e-02	3.416317e-01	0	0	1.489640e+01	3.917994e+01	FAS
GO_Biological_Process_2023	Negative Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903206)	1/10	7.206676e-02	3.416317e-01	0	0	1.489640e+01	3.917994e+01	NFE2L2
GO_Biological_Process_2023	T-Circle Formation (GO:0090656)	1/10	7.206676e-02	3.416317e-01	0	0	1.489640e+01	3.917994e+01	NBN
GO_Biological_Process_2023	Negative Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031665)	1/10	7.206676e-02	3.416317e-01	0	0	1.489640e+01	3.917994e+01	CARD16
GO_Biological_Process_2023	Formation Of Extrachromosomal Circular DNA (GO:0001325)	1/10	7.206676e-02	3.416317e-01	0	0	1.489640e+01	3.917994e+01	NBN
GO_Biological_Process_2023	Telomere Maintenance Via Telomere Trimming (GO:0090737)	1/10	7.206676e-02	3.416317e-01	0	0	1.489640e+01	3.917994e+01	NBN
GO_Biological_Process_2023	Positive Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051770)	1/10	7.206676e-02	3.416317e-01	0	0	1.489640e+01	3.917994e+01	JAK2
GO_Biological_Process_2023	T-helper Cell Lineage Commitment (GO:0002295)	1/10	7.206676e-02	3.416317e-01	0	0	1.489640e+01	3.917994e+01	SOCS3
GO_Biological_Process_2023	Negative Regulation Of Transmembrane Transport (GO:0034763)	1/10	7.206676e-02	3.416317e-01	0	0	1.489640e+01	3.917994e+01	IL1B
GO_Biological_Process_2023	Cardiac Muscle Cell Membrane Repolarization (GO:0099622)	1/10	7.206676e-02	3.416317e-01	0	0	1.489640e+01	3.917994e+01	KCNJ2
GO_Biological_Process_2023	Cellular Response To Increased Oxygen Levels (GO:0036295)	1/10	7.206676e-02	3.416317e-01	0	0	1.489640e+01	3.917994e+01	FAS
GO_Biological_Process_2023	Cellular Response To Interleukin-12 (GO:0071349)	1/10	7.206676e-02	3.416317e-01	0	0	1.489640e+01	3.917994e+01	JAK2
GO_Biological_Process_2023	Positive Regulation Of MHC Class II Biosynthetic Process (GO:0045348)	1/10	7.206676e-02	3.416317e-01	0	0	1.489640e+01	3.917994e+01	JAK2
GO_Biological_Process_2023	Serine Family Amino Acid Biosynthetic Process (GO:0009070)	1/10	7.206676e-02	3.416317e-01	0	0	1.489640e+01	3.917994e+01	SEPHS2
GO_Biological_Process_2023	Positive Regulation Of Interleukin-8 Production (GO:0032757)	2/61	7.588343e-02	3.416317e-01	0	0	4.564049e+00	1.176866e+01	IL1B;FFAR2
GO_Biological_Process_2023	Negative Regulation Of Glucose Transmembrane Transport (GO:0010829)	1/11	7.898331e-02	3.416317e-01	0	0	1.340608e+01	3.403159e+01	IL1B
GO_Biological_Process_2023	Glycerol Metabolic Process (GO:0006071)	1/11	7.898331e-02	3.416317e-01	0	0	1.340608e+01	3.403159e+01	GK3
GO_Biological_Process_2023	Negative Regulation Of Potassium Ion Transmembrane Transport (GO:1901380)	1/11	7.898331e-02	3.416317e-01	0	0	1.340608e+01	3.403159e+01	KCNE5
GO_Biological_Process_2023	Positive Regulation Of Platelet Aggregation (GO:1901731)	1/11	7.898331e-02	3.416317e-01	0	0	1.340608e+01	3.403159e+01	JAK2
GO_Biological_Process_2023	Negative Regulation Of Voltage-Gated Potassium Channel Activity (GO:1903817)	1/11	7.898331e-02	3.416317e-01	0	0	1.340608e+01	3.403159e+01	KCNE5
GO_Biological_Process_2023	Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071637)	1/11	7.898331e-02	3.416317e-01	0	0	1.340608e+01	3.403159e+01	IL1B
GO_Biological_Process_2023	Regulation Of Response To Oxidative Stress (GO:1902882)	1/11	7.898331e-02	3.416317e-01	0	0	1.340608e+01	3.403159e+01	NFE2L2
GO_Biological_Process_2023	Phagosome-Lysosome Fusion (GO:0090385)	1/11	7.898331e-02	3.416317e-01	0	0	1.340608e+01	3.403159e+01	RAB20
GO_Biological_Process_2023	Cellular Response To Fluid Shear Stress (GO:0071498)	1/11	7.898331e-02	3.416317e-01	0	0	1.340608e+01	3.403159e+01	NFE2L2
GO_Biological_Process_2023	Cellular Response To Growth Hormone Stimulus (GO:0071378)	1/11	7.898331e-02	3.416317e-01	0	0	1.340608e+01	3.403159e+01	JAK2
GO_Biological_Process_2023	Regulation Of T Cell Mediated Immunity (GO:0002709)	1/11	7.898331e-02	3.416317e-01	0	0	1.340608e+01	3.403159e+01	IL1B
GO_Biological_Process_2023	Endoplasmic Reticulum Membrane Organization (GO:0090158)	1/11	7.898331e-02	3.416317e-01	0	0	1.340608e+01	3.403159e+01	VCPIP1
GO_Biological_Process_2023	Protein Polymerization (GO:0051258)	2/63	8.022014e-02	3.416317e-01	0	0	4.413962e+00	1.113634e+01	PSTPIP2;JAK2
GO_Biological_Process_2023	Positive Regulation Of Interleukin-1 Production (GO:0032732)	2/64	8.241692e-02	3.416317e-01	0	0	4.342550e+00	1.083885e+01	CASP1;JAK2
GO_Biological_Process_2023	Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509)	2/65	8.463211e-02	3.416317e-01	0	0	4.273405e+00	1.055292e+01	SOCS3;JAK2
GO_Biological_Process_2023	Positive Regulation Of T Cell Proliferation (GO:0042102)	2/65	8.463211e-02	3.416317e-01	0	0	4.273405e+00	1.055292e+01	IL1B;JAK2
