Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2023	tRNA Binding (GO:0000049)	27/51	2.513347e-03	1.676645e-01	0	0	2.291965e+00	1.372002e+01	KARS1;YARS2;HSD17B10;ALKBH8;FARS2;TRMT10B;MRPS27;SSB;NSUN2;ELP1;DARS2;NSUN6;EIF2AK4;ELP5;EEF1A1;RPUSD4;AIMP1;SLFN13;SEPSECS;SARS1;SARS2;SLFN11;EIF2S3;MTRES1;MTRFR;XPOT;GTSF1
GO_Molecular_Function_2023	NAD Binding (GO:0051287)	16/26	2.601970e-03	1.676645e-01	0	0	3.257638e+00	1.938779e+01	CTBP1;RNLS;UXS1;SORD;HSD17B8;NUDT6;SIRT1;CRYZ;SIRT3;GLUD1;HADHA;BDH2;ALDH1B1;NNT;ALDH1A1;CRYL1
GO_Molecular_Function_2023	RNA Exonuclease Activity (GO:0004532)	10/14	3.681817e-03	2.113398e-01	0	0	5.087699e+00	2.851324e+01	EXOSC7;EXOSC6;EXOSC5;CNOT7;EXOSC10;EXOSC9;EXOSC3;DCPS;EXOSC2;EXOSC1
GO_Molecular_Function_2023	RNA 2'-O-methyltransferase Activity (GO:0062105)	5/5	3.894719e-03	2.113398e-01	0	0	6.702500e+04	3.718637e+05	HENMT1;MRM1;MRM2;FTSJ3;MRM3
GO_Molecular_Function_2023	U4 snRNA Binding (GO:0030621)	5/5	3.894719e-03	2.113398e-01	0	0	6.702500e+04	3.718637e+05	PRPF4;SART3;GEMIN5;PRPF31;SNU13
GO_Molecular_Function_2023	Mannosyltransferase Activity (GO:0000030)	14/23	5.529097e-03	2.850249e-01	0	0	3.166422e+00	1.645821e+01	ALG1L2;ALG8;ALG9;DPY19L2P2;POMT1;ALG3;PIGZ;ALG12;ALG11;TMTC4;DPY19L1;DPY19L2;DPY19L4;PIGM
GO_Molecular_Function_2023	NADH Dehydrogenase Activity (GO:0003954)	6/7	6.447309e-03	2.890076e-01	0	0	1.220580e+01	6.156717e+01	NDUFA9;NQO1;NDUFS8;NDUFS7;NDUFS3;NDUFV2
GO_Molecular_Function_2023	Mitochondrial Ribosome Binding (GO:0097177)	6/7	6.447309e-03	2.890076e-01	0	0	1.220580e+01	6.156717e+01	OXA1L;TMEM223;MRPS27;NDUFAB1;GUF1;UQCC5
GO_Molecular_Function_2023	Nucleotide Transmembrane Transporter Activity (GO:0015215)	6/7	6.447309e-03	2.890076e-01	0	0	1.220580e+01	6.156717e+01	SLC25A17;SLC25A19;ABCC5;SLC25A32;SLC25A33;SLC25A36
GO_Molecular_Function_2023	Small Ribosomal Subunit rRNA Binding (GO:0070181)	7/9	7.733000e-03	3.211946e-01	0	0	7.120598e+00	3.462219e+01	RPS14;MRPS11;UTP23;RPS3;MRPS18A;MRPS6;RPS13
GO_Molecular_Function_2023	DNA Nuclease Activity (GO:0004536)	10/15	7.788423e-03	3.211946e-01	0	0	4.069856e+00	1.975963e+01	DFFB;ENDOG;MRE11;ERCC4;APEX1;RPS3;ERCC5;DNASE1L3;N4BP2;NME1
GO_Molecular_Function_2023	RNA Polymerase I Activity (GO:0001054)	8/11	8.185323e-03	3.245796e-01	0	0	5.425636e+00	2.607242e+01	POLR1B;POLR1C;POLR2E;POLR1E;POLR1F;POLR2H;POLR1H;POLR2L
GO_Molecular_Function_2023	3'-5'-RNA Exonuclease Activity (GO:0000175)	18/34	1.264897e-02	4.657531e-01	0	0	2.290197e+00	1.000857e+01	TOE1;CNOT6L;ANGEL2;DIS3L;PARN;EXOSC7;EXOSC5;CNOT6;EXOSC10;CNOT7;PDE12;ERI2;EXOSC9;NOCT;ERI3;EXOSC3;EXOSC2;DIS3L2
GO_Molecular_Function_2023	DNA-directed 5'-3' RNA Polymerase Activity (GO:0003899)	18/34	1.264897e-02	4.657531e-01	0	0	2.290197e+00	1.000857e+01	PRIM2;POLR2J2;PRIMPOL;POLR3B;POLR2B;POLR3C;POLR1B;POLR1C;POLR2E;POLR3F;POLR1E;POLR3G;POLR1F;POLR2H;POLR2I;POLR1H;POLR3K;POLR2L
GO_Molecular_Function_2023	Pyrophosphatase Activity (GO:0016462)	24/49	1.447192e-02	4.879680e-01	0	0	1.954771e+00	8.279521e+00	RNGTT;DHX9;PRUNE1;FITM2;ACYP1;NTPCR;NUDT6;FHIT;NUDT3;NUDT9;PLPP6;PLPP5;PPA1;DOLPP1;NUDT19;DHX29;NUDT15;ADPRM;NUDT14;DCTPP1;NUDT13;PLPP1;ITPA;NUDT12
GO_Molecular_Function_2023	Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453)	26/54	1.454674e-02	4.879680e-01	0	0	1.890927e+00	7.999357e+00	NDUFB9;NDUFB8;NDUFB7;NDUFB10;NDUFA12;NDUFB5;COX4I1;NDUFB4;NDUFA10;UQCR10;NDUFV3;NDUFV2;NDUFV1;NDUFA9;CYB5A;NDUFA8;NDUFA7;NDUFA3;NDUFA2;NDUFC1;CYB561A3;COX7A2L;NDUFS8;NDUFS7;NDUFS6;NDUFS3
GO_Molecular_Function_2023	RNA Methyltransferase Activity (GO:0008173)	10/16	1.467217e-02	4.879680e-01	0	0	3.391293e+00	1.431737e+01	HENMT1;TYW3;TGS1;MEPCE;METTL3;TRMT12;TRMT13;LCMT2;METTL8;FTSJ3
GO_Molecular_Function_2023	Methyltransferase Activity (GO:0008168)	19/37	1.569882e-02	5.057965e-01	0	0	2.148832e+00	8.926614e+00	N6AMT1;GAMT;DNMT1;CARNMT1;MGMT;PRMT1;SUV39H1;MEPCE;METTL3;PRMT3;COMT;RRP8;COQ3;COMTD1;HENMT1;TGS1;EEF1AKMT3;EEF1AKMT2;EEF1AKMT1
GO_Molecular_Function_2023	RNA Exonuclease Activity, Producing 5'-Phosphomonoesters (GO:0016896)	16/30	1.681906e-02	5.098299e-01	0	0	2.326189e+00	9.503048e+00	TOE1;ANGEL2;CPSF3;DIS3L;EXOSC7;EXOSC5;EXOSC10;CNOT7;PDE12;ERI2;EXOSC9;NOCT;ERI3;EXOSC3;EXOSC2;DIS3L2
GO_Molecular_Function_2023	Oxidoreductase Activity, Acting On The CH-CH Group Of Donors, With A Flavin As Acceptor (GO:0052890)	5/6	1.695025e-02	5.098299e-01	0	0	1.016995e+01	4.146771e+01	ACADVL;ACAD9;ACAD11;ACADS;ACADSB
GO_Molecular_Function_2023	Phosphatase Activity (GO:0016791)	37/83	1.789331e-02	5.098299e-01	0	0	1.638500e+00	6.592223e+00	HDDC2;PTPRO;PRUNE1;PTPRM;PDXP;NT5C;DUSP12;NANP;PPP1CC;NT5E;DUSP10;NOCT;PTPMT1;BPNT2;NT5M;ENOPH1;PSPH;POLG;DUSP4;DUSP5;RNGTT;EPHX2;OCRL;HDHD2;APTX;SGPP1;DUSP23;MINPP1;PLPP6;PLPP5;PHOSPHO2;PUDP;PGAM5;LPIN1;PLPP2;PLPP1;FRA10AC1
GO_Molecular_Function_2023	UDP-xylosyltransferase Activity (GO:0035252)	6/8	1.856406e-02	5.098299e-01	0	0	6.102443e+00	2.432756e+01	POGLUT2;POGLUT1;RXYLT1;LARGE1;XXYLT1;LARGE2
GO_Molecular_Function_2023	Acetylglucosaminyltransferase Activity (GO:0008375)	20/40	1.890602e-02	5.098299e-01	0	0	2.035741e+00	8.078382e+00	HEXA;PIGP;B3GLCT;ALG14;POMGNT2;PIGY;LFNG;EXT2;EXTL2;B4GAT1;MGAT5;MGAT4A;PIGA;MGAT4B;GCNT2;MGAT3;GCNT4;MGAT2;LARGE1;OGT
GO_Molecular_Function_2023	Damaged DNA Binding (GO:0003684)	22/45	1.925117e-02	5.098299e-01	0	0	1.947387e+00	7.692536e+00	DCLRE1A;PARP1;MPG;PARP2;XPA;RPA1;RPA2;SMC6;APTX;FANCG;UNG;DDB1;ERCC3;NTHL1;ERCC4;POLD1;ERCC1;RPA3;CRY2;RPS3;ERCC5;RAD18
GO_Molecular_Function_2023	S-adenosylmethionine-dependent Methyltransferase Activity (GO:0008757)	24/50	1.928552e-02	5.098299e-01	0	0	1.879447e+00	7.420810e+00	N6AMT1;GAMT;METTL2B;DNMT1;ICMT;TPMT;CARNMT1;SUV39H1;MEPCE;THUMPD2;THUMPD3;COMT;HNMT;RRP8;TARBP1;PCMTD2;COQ3;AS3MT;COMTD1;LRTOMT;NTMT1;SMYD2;DPH5;METTL8
GO_Molecular_Function_2023	Voltage-Gated Monoatomic Anion Channel Activity (GO:0008308)	9/15	2.867696e-02	7.391487e-01	0	0	3.051701e+00	1.083861e+01	GPR89A;CLCN5;VDAC3;VDAC2;ANO6;VDAC1;CLCN3;GPR89B;SLC17A3
GO_Molecular_Function_2023	tRNA Methyltransferase Activity (GO:0008175)	8/13	3.244134e-02	8.157811e-01	0	0	3.254896e+00	1.115883e+01	METTL2B;TYW3;THUMPD2;TRMT12;THUMPD3;TRMT13;LCMT2;TARBP1
GO_Molecular_Function_2023	enoyl-CoA Hydratase Activity (GO:0004300)	7/11	3.639311e-02	8.462208e-01	0	0	3.559768e+00	1.179485e+01	HADHA;HACD1;ECHS1;EHHADH;HSD17B4;HTD2;HACD2
GO_Molecular_Function_2023	Pseudouridine Synthase Activity (GO:0009982)	7/11	3.639311e-02	8.462208e-01	0	0	3.559768e+00	1.179485e+01	RPUSD4;TRUB1;TRUB2;RPUSD1;RPUSD2;PUS7;PUSL1
GO_Molecular_Function_2023	tRNA (Guanine) Methyltransferase Activity (GO:0016423)	7/11	3.639311e-02	8.462208e-01	0	0	3.559768e+00	1.179485e+01	TRMT10B;METTL1;TRMT5;THUMPD2;THUMPD3;TRMT11;TARBP1
GO_Molecular_Function_2023	MHC Class II Receptor Activity (GO:0032395)	6/9	4.022622e-02	8.462208e-01	0	0	4.067992e+00	1.307142e+01	HLA-DRA;HLA-DOA;HLA-DOB;HLA-DQA1;HLA-DRB1;HLA-DPA1
GO_Molecular_Function_2023	O-methyltransferase Activity (GO:0008171)	6/9	4.022622e-02	8.462208e-01	0	0	4.067992e+00	1.307142e+01	COQ3;LRTOMT;HENMT1;MEPCE;COMT;FTSJ3
GO_Molecular_Function_2023	Nucleoside Triphosphate Diphosphatase Activity (GO:0047429)	6/9	4.022622e-02	8.462208e-01	0	0	4.067992e+00	1.307142e+01	DUT;DHX9;NUDT1;NUDT15;DCTPP1;ITPA
GO_Molecular_Function_2023	Dinucleotide Phosphatase Activity (GO:0004551)	5/7	4.320766e-02	8.462208e-01	0	0	5.084598e+00	1.597447e+01	NUDT17;ENPP5;NUDT6;NUDT13;NUDT12
GO_Molecular_Function_2023	Fucose Binding (GO:0042806)	5/7	4.320766e-02	8.462208e-01	0	0	5.084598e+00	1.597447e+01	SELP;CLEC10A;CLEC17A;FUOM;ASGR1
GO_Molecular_Function_2023	Xylosyltransferase Activity (GO:0042285)	5/7	4.320766e-02	8.462208e-01	0	0	5.084598e+00	1.597447e+01	POGLUT2;POGLUT1;LARGE1;XXYLT1;LARGE2
GO_Molecular_Function_2023	CoA Carboxylase Activity (GO:0016421)	4/5	4.350116e-02	8.462208e-01	0	0	8.134729e+00	2.550211e+01	MCCC2;PCCA;MCCC1;PCCB
GO_Molecular_Function_2023	Large Ribosomal Subunit rRNA Binding (GO:0070180)	4/5	4.350116e-02	8.462208e-01	0	0	8.134729e+00	2.550211e+01	RPUSD4;RPLP0P6;RPL12;RPLP0
GO_Molecular_Function_2023	rRNA (Adenine) Methyltransferase Activity (GO:0016433)	4/5	4.350116e-02	8.462208e-01	0	0	8.134729e+00	2.550211e+01	TFB2M;TFB1M;ZCCHC4;TRMT61B
GO_Molecular_Function_2023	snRNA Binding (GO:0017069)	20/43	4.454189e-02	8.504201e-01	0	0	1.769813e+00	5.506465e+00	EIF5A;TOE1;HEXIM2;NCBP2;MEPCE;DDX21;HNRNPU;SNU13;LSM4;LSM2;COIL;PRPF4;LSM7;LSM11;SART3;RBM41;GEMIN5;SNRPB2;PRPF31;SNRPD3
GO_Molecular_Function_2023	DNA Endonuclease Activity (GO:0004520)	11/21	5.165644e-02	9.510319e-01	0	0	2.237925e+00	6.631287e+00	ENDOV;RAD50;ENDOG;MRE11;ERCC4;APEX1;ERCC1;RPS3;ERCC5;N4BP2;RAG1
GO_Molecular_Function_2023	Telomerase RNA Binding (GO:0070034)	11/21	5.165644e-02	9.510319e-01	0	0	2.237925e+00	6.631287e+00	EXOSC10;DKC1;PINX1;DHX36;PARN;NHP2;HNRNPU;SNRPD3;TENT4B;SNRPB;WRAP53
GO_Molecular_Function_2023	RNA Cap Binding (GO:0000339)	10/19	6.040706e-02	9.999964e-01	0	0	2.260356e+00	6.344026e+00	CYFIP1;EIF4A1;NCBP1;NCBP2;GEMIN5;EIF4E2;DCPS;EIF3D;EIF4E;SNUPN
GO_Molecular_Function_2023	RNA 7-Methylguanosine Cap Binding (GO:0000340)	7/12	6.286860e-02	9.999964e-01	0	0	2.847602e+00	7.878484e+00	CYFIP1;NCBP1;NCBP2;GEMIN5;EIF4E2;DCPS;EIF4E
GO_Molecular_Function_2023	poly(A)-specific Ribonuclease Activity (GO:0004535)	7/12	6.286860e-02	9.999964e-01	0	0	2.847602e+00	7.878484e+00	TOE1;CNOT6;CNOT6L;CNOT7;PDE12;NOCT;PARN
GO_Molecular_Function_2023	Ribosome Binding (GO:0043022)	35/85	6.906548e-02	9.999964e-01	0	0	1.425076e+00	3.808802e+00	DHX9;MTIF2;MAIP1;UNG;SEC61A1;TMEM223;TMEM147;C1QBP;SEC61G;G3BP1;RACK1;SEC61B;PTCD3;NPM1;MRPS27;CPSF6;IFRD2;PYM1;RPSA;UQCC5;ERAL1;EEF2;NME1;DNAJC2;OXA1L;MTRES1;MTRFR;TTC5;SERBP1;GUF1;GEMIN5;NAA16;DHX29;NAA15;EIF3C
GO_Molecular_Function_2023	ATP Transmembrane Transporter Activity (GO:0005347)	6/10	7.290155e-02	9.999964e-01	0	0	3.050766e+00	7.988876e+00	SLC25A17;SLC35B1;SLC25A42;SLC25A5;SLC25A4;SLC25A25
GO_Molecular_Function_2023	acyl-CoA Dehydrogenase Activity (GO:0003995)	6/10	7.290155e-02	9.999964e-01	0	0	3.050766e+00	7.988876e+00	GCDH;ACADVL;ACAD9;ACAD11;ACADS;ACADSB
GO_Molecular_Function_2023	Racemase And Epimerase Activity, Acting On Carbohydrates And Derivatives (GO:0016857)	6/10	7.290155e-02	9.999964e-01	0	0	3.050766e+00	7.988876e+00	DSEL;GLCE;RPE;FUOM;GFUS;GNE
GO_Molecular_Function_2023	N-methyltransferase Activity (GO:0008170)	13/27	7.302457e-02	9.999964e-01	0	0	1.889167e+00	4.943874e+00	N6AMT1;RNMT;DIMT1;PRMT1;THUMPD3;TFB2M;HNMT;TFB1M;SMYD2;TRMT11;ZCCHC4;METTL15;FDXACB1
GO_Molecular_Function_2023	RNA Polymerase III Activity (GO:0001056)	8/15	8.330789e-02	9.999964e-01	0	0	2.324579e+00	5.777071e+00	POLR3B;POLR3C;POLR1C;POLR2E;POLR3F;POLR2H;POLR3K;POLR2L
GO_Molecular_Function_2023	Oxidoreductase Activity, Acting On NAD(P)H, Quinone Or Similar Compound As Acceptor (GO:0016655)	8/15	8.330789e-02	9.999964e-01	0	0	2.324579e+00	5.777071e+00	CBR1;NQO1;NDUFS7;DCXR;CRYZL1;CBR4;CRYZ;DHRS4
GO_Molecular_Function_2023	5S rRNA Binding (GO:0008097)	5/8	8.428037e-02	9.999964e-01	0	0	3.389479e+00	8.384236e+00	RPL5;TST;MRPL18;RRS1;RPF2
GO_Molecular_Function_2023	Carbon-Nitrogen Ligase Activity, With Glutamine As amido-N-donor (GO:0016884)	5/8	8.428037e-02	9.999964e-01	0	0	3.389479e+00	8.384236e+00	CPS1;GATC;GMPS;GATB;QRSL1
