Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Establishment Of Protein Localization To Telomere (GO:0070203)	10/10	1.512987e-05	6.165420e-03	0	0	1.340500e+05	1.487799e+06	CCT3;CCT6A;DKC1;TCP1;CCT8;CCT7;TERF1;CCT5;CCT4;WRAP53
GO_Biological_Process_2023	protein-RNA Complex Assembly (GO:0022618)	74/150	2.297798e-05	8.371922e-03	0	0	1.990222e+00	2.125751e+01	RPL5;RPLP0P6;MRPS11;RPLP0;PPAN;PRPF19;RPS15;COIL;RPS14;SART3;RPS19;SNRPD1;EIF2D;SNRPD3;TXNL4A;RRP7BP;NCBP1;RPS5;RPSA;MRPS7;GCFC2;SHQ1;CLNS1A;GEMIN4;GEMIN5;LUC7L3;GEMIN6;SNRPF;SRSF5;GEMIN8;SRSF6;LUC7L2;SNRPB;TSSC4;RPL10;DHX9;YTHDC1;DDX1;SRSF1;DDX20;RPF2;RRP7A;MRPL20;PUF60;TGS1;POLR2D;RRS1;BRIX1;KHDC4;SMN1;SRPK2;MCTS2;ZRSR2;CPSF6;ERAL1;LSM4;NLE1;TARBP2;NUDT21;RPS28;EIF3M;EIF2S3;EIF5;AGO3;EIF3K;EIF3L;EIF3I;EIF3J;EIF3G;DHX29;EIF3F;EIF3C;EIF3D;EIF3B
GO_Biological_Process_2023	Ribosome Assembly (GO:0042255)	31/50	2.396869e-05	8.371922e-03	0	0	3.327288e+00	3.539822e+01	RPL5;RPLP0P6;RPL10;MRPS11;RPLP0;PPAN;MPV17L2;RPF2;RPS15;RRP7A;NGRN;RPS14;MRPL20;RPS19;C1QBP;RRS1;BRIX1;NPM1;RRP7BP;MTERF3;RPS5;MTERF4;MRPS2;RPSA;ERAL1;MRPS7;NLE1;MRPL22;RPS28;NOA1;DHX29
GO_Biological_Process_2023	tRNA Methylation (GO:0030488)	24/36	3.583543e-05	1.074523e-02	0	0	4.076396e+00	4.172833e+01	METTL2B;TRMT10B;METTL1;NSUN2;TYW3;TRMO;WDR4;THUMPD2;THUMPD3;NSUN6;THADA;HSD17B10;MTO1;GTPBP3;TARBP1;TRMT112;TRMT5;TRMT6;TRMT12;TRMT13;LCMT2;METTL8;TRMT61A;TRMT61B
GO_Biological_Process_2023	Cytoplasmic Translational Initiation (GO:0002183)	21/30	3.644103e-05	1.074523e-02	0	0	4.754690e+00	4.859205e+01	EIF4A1;SLBP;MCTS2;EIF2B3;NCBP1;NCBP2;MIF4GD;EIF3M;EIF2S3;EIF5;EIF3K;EIF3L;EIF3I;EIF3J;EIF3G;EIF2D;DHX29;EIF3F;EIF3C;EIF3D;EIF3B
GO_Biological_Process_2023	rRNA Processing (GO:0006364)	53/101	3.928585e-05	1.074523e-02	0	0	2.254411e+00	2.287020e+01	RPL5;DDX49;DDX47;NVL;POP4;WDR3;TFB1M;RRP9;RPS15;RPS14;RPS19;RIOK1;RRP15;UTP15;WDR36;RRP7BP;PIH1D1;DDX10;DDX52;EBNA1BP2;NSA2;DKC1;MRTO4;NHP2;SRFBP1;DDX27;MAK16;TSR3;NOL8;SNU13;MRM1;MRM2;RRP7A;EXOSC7;EMG1;EXOSC5;EXOSC10;EXOSC9;PES1;RPL14;RRP36;EXOSC3;EXOSC2;NOP56;NOP58;WDR18;RPS28;LSM6;LAS1L;MPHOSPH10;PIN4;NOL11;MPHOSPH6
GO_Biological_Process_2023	Regulation Of Telomerase RNA Localization To Cajal Body (GO:1904872)	14/17	4.034328e-05	1.074523e-02	0	0	9.503520e+00	9.615743e+01	CCT3;PARN;CCT6A;EXOSC10;SHQ1;DKC1;RUVBL2;RUVBL1;TCP1;NHP2;CCT8;CCT7;CCT5;CCT4
GO_Biological_Process_2023	tRNA 5'-Leader Removal (GO:0001682)	11/12	4.175036e-05	1.074523e-02	0	0	2.239429e+01	2.258196e+02	POP5;POP7;SSB;POP4;PRORP;RPP30;RPP40;RPP21;RPP14;RPP25L;RPP38
GO_Biological_Process_2023	Positive Regulation Of Establishment Of Protein Localization To Telomere (GO:1904851)	9/9	4.592538e-05	1.122875e-02	0	0	1.206450e+05	1.205062e+06	CCT3;CCT6A;DKC1;TCP1;CCT8;CCT7;CCT5;CCT4;WRAP53
GO_Biological_Process_2023	ncRNA Processing (GO:0034470)	52/100	6.354016e-05	1.476073e-02	0	0	2.211537e+00	2.137193e+01	RPL5;INTS13;POP7;DDX49;INTS14;POP1;DDX47;NVL;POP4;RPP30;INTS10;TSEN2;RRP9;FARS2;RPS15;RPS19;UTP15;WDR36;RRP7BP;PIH1D1;DDX10;EBNA1BP2;DKC1;MRTO4;RPP21;ZCCHC8;DDX27;KARS1;NOL8;MRM2;RRP7A;EXOSC7;EMG1;EXOSC5;EXOSC10;EXOSC9;PES1;RPL14;RRP36;EXOSC3;EXOSC2;NOP56;NOP58;SSB;WDR18;INTS2;BYSL;RPS28;INTS4;INTS7;PIN4;INTS9
GO_Biological_Process_2023	Positive Regulation Of Mitochondrial Translation (GO:0070131)	12/14	7.244530e-05	1.476073e-02	0	0	1.221601e+01	1.164513e+02	RPUSD4;COA3;TRUB2;NGRN;MRPS27;FASTKD2;UQCC2;RMND1;RPUSD3;MPV17L2;METTL8;RCC1L
GO_Biological_Process_2023	Positive Regulation Of Telomerase RNA Localization To Cajal Body (GO:1904874)	12/14	7.244530e-05	1.476073e-02	0	0	1.221601e+01	1.164513e+02	CCT3;CCT6A;SHQ1;DKC1;RUVBL2;RUVBL1;TCP1;NHP2;CCT8;CCT7;CCT5;CCT4
GO_Biological_Process_2023	tRNA 5'-End Processing (GO:0099116)	12/14	7.244530e-05	1.476073e-02	0	0	1.221601e+01	1.164513e+02	POP5;POP7;SSB;POP1;POP4;PRORP;RPP30;RPP40;RPP21;RPP14;RPP25L;RPP38
GO_Biological_Process_2023	Protein Targeting To Mitochondrion (GO:0006626)	34/59	8.426725e-05	1.648267e-02	0	0	2.773480e+00	2.601945e+01	MIPEP;MTCH2;NDUFA13;TOMM40;TIMM13;TOMM20;TOMM22;HSPD1;TIMM50;CHCHD4;IMMP2L;SAMM50;AIFM1;GRPEL2;TIMM17A;PMPCB;ROMO1;TOMM70;DNAJC19;FIS1;TIMM8A;TRMT10B;TIMM29;HSPA4;TOMM34;TIMM23;TIMM22;TIMM44;TIMM21;DNAJC15;GDAP1;IMMP1L;DNLZ;TOMM5
GO_Biological_Process_2023	Mitochondrial Respiratory Chain Complex III Assembly (GO:0034551)	10/11	1.165906e-04	2.111585e-02	0	0	2.035535e+01	1.843552e+02	UQCC3;UQCC2;UQCC1;LYRM7;UQCC6;UQCRFS1;UQCC5;UQCC4;SLC25A33;TTC19
GO_Biological_Process_2023	Respiratory Chain Complex III Assembly (GO:0017062)	10/11	1.165906e-04	2.111585e-02	0	0	2.035535e+01	1.843552e+02	UQCC3;UQCC2;UQCC1;LYRM7;UQCC6;UQCRFS1;UQCC5;UQCC4;SLC25A33;TTC19
GO_Biological_Process_2023	Protein Transmembrane Import Into Intracellular Organelle (GO:0044743)	21/32	1.560502e-04	2.564485e-02	0	0	3.889620e+00	3.409382e+01	DNAJC19;TOMM70;TOMM40;TIMM23;PEX10;TIMM44;PEX1;TIMM21;DNAJC15;TOMM20;HSPD1;PEX26;TIMM50;CHCHD4;PEX7;GRPEL2;PEX5;TIMM17A;DNLZ;ROMO1;TRIM37
GO_Biological_Process_2023	Regulation Of Mitochondrial Translation (GO:0070129)	16/22	1.573303e-04	2.564485e-02	0	0	5.431018e+00	4.756031e+01	COA3;TRUB2;TSFM;MRPS27;FASTKD2;SHMT2;UQCC2;RMND1;MPV17L2;LRPPRC;RCC1L;RPUSD4;NGRN;C1QBP;RPUSD3;METTL8
GO_Biological_Process_2023	tRNA Aminoacylation (GO:0043039)	16/22	1.573303e-04	2.564485e-02	0	0	5.431018e+00	4.756031e+01	RARS2;HARS1;MARS2;GATC;DARS2;GATB;QRSL1;YARS2;FARS2;WARS2;EPRS1;NARS1;QARS1;LARS1;IARS2;IARS1
GO_Biological_Process_2023	Peptide Biosynthetic Process (GO:0043043)	74/158	1.937150e-04	3.055697e-02	0	0	1.799596e+00	1.538497e+01	RPL4;MRPS17;RPL5;HBS1L;MRPS15;RPL3;MRPS16;RPL32;MRPS14;MRPS11;MRPS12;RPLP0;MRPL36;MRPL37;RPL10A;RPL8;MRPL34;YARS2;MRPL35;PCSK5;RPS15;MRPL41;RPS4X;RPS14;MRPL42;RPL7A;RPS19;RPL36AL;RPL36;RPLP2;MRPL9;RPS11;RPS13;RPS9;RPS8;RPS5;MRPS18B;MRPS18A;RPL13A;RPSA;MRPS7;MRPS6;DARS1;MRPL43;MRPS5;EEF1A1;MRPL52;SARS1;MRPL51;RPL37A;RPL28;RPL10;MRPL18;RPL12;MRPL14;MRPL12;RPS4Y1;GSPT1;MRPL11;MRPL55;RPL14;RPS3;DMD;RPL15;RPS2;RPL18;HARS1;MRPL27;MRPL23;RPS26;RPS28;RPL27A;RPS6KB2;FAU
GO_Biological_Process_2023	Fatty Acid Catabolic Process (GO:0009062)	34/61	2.060129e-04	3.148134e-02	0	0	2.567653e+00	2.179314e+01	ABCD2;FAAH;ABCD3;ACAA2;ECHS1;ECI1;ECI2;ABHD1;HSD17B4;CROT;HSD17B10;MTLN;ACAT2;MCEE;AUH;SCP2;NUDT19;HACL1;ACAD11;ACADS;PHYH;AIG1;MCAT;HADHA;BDH2;SLC25A17;NUDT8;PCCA;ILVBL;EHHADH;PCCB;ADTRP;LPIN1;SLC27A2
GO_Biological_Process_2023	Aerobic Respiration (GO:0009060)	33/59	2.327875e-04	3.449488e-02	0	0	2.587784e+00	2.164781e+01	NDUFB9;NDUFA13;NDUFB8;NDUFB7;NDUFA11;NDUFB10;NDUFA12;NDUFB11;NDUFB5;NDUFB4;NDUFA10;MTFR1L;ME3;NDUFV3;NDUFV2;NDUFV1;NDUFA9;NDUFA8;NDUFA7;NDUFA3;NDUFA2;NDUFC1;NIPSNAP2;SIRT3;OXA1L;NDUFS8;NDUFS7;NDUFS6;NDUFAB1;NDUFS3;SLC25A51;MTFR2;SLC25A14
GO_Biological_Process_2023	Protein N-linked Glycosylation (GO:0006487)	35/64	2.753779e-04	3.849111e-02	0	0	2.460892e+00	2.017283e+01	DPAGT1;RPN2;MAGT1;KRTCAP2;FUT8;MGAT5;PGM3;MAN1C1;MGAT3;MGAT2;NUDT14;ST3GAL1;MPDU1;OST4;ALG8;ALG9;PMM1;GFPT2;ALG5;GFPT1;SRD5A3;ALG14;ALG3;ALG12;ALG11;ALG10;DDOST;TMEM258;DOLPP1;MGAT4A;OSTC;MGAT4B;STT3A;ALG10B;B4GALT7
GO_Biological_Process_2023	tRNA Aminoacylation For Protein Translation (GO:0006418)	22/35	2.754988e-04	3.849111e-02	0	0	3.447951e+00	2.826261e+01	RARS2;HARS1;KARS1;PARS2;MARS2;DARS2;DARS1;FARS2;WARS2;SARS1;SARS2;NARS1;QARS1;EPRS1;LARS1;NARS2;IARS2;TARS2;IARS1;TARS3;TARS1;EARS2
GO_Biological_Process_2023	Positive Regulation Of Protein Localization To Cajal Body (GO:1904871)	9/10	3.230883e-04	4.193048e-02	0	0	1.831704e+01	1.472247e+02	CCT3;CCT6A;DKC1;MEPCE;TCP1;CCT8;CCT7;CCT5;CCT4
GO_Biological_Process_2023	Regulation Of Protein Localization To Cajal Body (GO:1904869)	9/10	3.230883e-04	4.193048e-02	0	0	1.831704e+01	1.472247e+02	CCT3;CCT6A;DKC1;MEPCE;TCP1;CCT8;CCT7;CCT5;CCT4
GO_Biological_Process_2023	NADH Dehydrogenase Complex Assembly (GO:0010257)	30/53	3.344149e-04	4.193048e-02	0	0	2.658764e+00	2.127843e+01	NDUFB9;NDUFA13;NDUFB8;NDUFB7;NDUFA11;NDUFB10;NDUFB11;NDUFB5;NDUFB4;NDUFA10;TMEM186;NDUFA9;NDUFA8;COA1;NUBPL;NDUFA3;NDUFA2;NDUFC1;TIMM21;BCS1L;OXA1L;NDUFAF8;NDUFS8;NDUFS7;NDUFAF6;NDUFAB1;NDUFAF5;NDUFS3;NDUFAF2;NDUFAF3
GO_Biological_Process_2023	Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981)	30/53	3.344149e-04	4.193048e-02	0	0	2.658764e+00	2.127843e+01	NDUFB9;NDUFA13;NDUFB8;NDUFB7;NDUFA11;NDUFB10;NDUFB11;NDUFB5;NDUFB4;NDUFA10;TMEM186;NDUFA9;NDUFA8;COA1;NUBPL;NDUFA3;NDUFA2;NDUFC1;TIMM21;BCS1L;OXA1L;NDUFAF8;NDUFS8;NDUFS7;NDUFAF6;NDUFAB1;NDUFAF5;NDUFS3;NDUFAF2;NDUFAF3
GO_Biological_Process_2023	mRNA Splicing, Via Spliceosome (GO:0000398)	93/211	4.714850e-04	5.672256e-02	0	0	1.610575e+00	1.233640e+01	DBR1;DDX46;EIF4A3;GPATCH1;HNRNPU;PPWD1;HNRNPR;PRPF19;CWC27;PQBP1;COIL;PNN;SYNCRIP;SART3;SNRPD1;RSRC1;RBMX2;DHX15;SNRPD3;TXNL4A;BCAS2;CTNNBL1;RBM6;RBM17;SNRPN;NCBP1;NCBP2;METTL3;PRPF4B;SRRM1;GCFC2;PRPF4;SFPQ;DDX39A;HNRNPH1;CLNS1A;FRG1;GEMIN4;SRSF2;GEMIN5;SRSF3;GEMIN6;PPIH;SNRPF;SRSF5;GEMIN8;SRSF6;SRSF7;SRSF8;SNRPB;ZCCHC8;SF3B5;DDX5;TSSC4;RBM8A;DHX9;YTHDC1;DDX1;SRSF1;CWF19L2;DDX20;RBM4B;SNU13;HTATSF1;RNF113A;PUF60;DHX35;TGS1;TRA2B;TRA2A;SNRPB2;SMN1;HNRNPA1;DCPS;SRPK2;SF3A3;ZRSR2;HSPA8;PPIL1;PRPF38A;MAGOHB;LSM4;DNAJC17;LSM2;LSM7;SNRNP40;LSM6;RBM41;PIN1;PRPF31;PPIL3;RBMX;FRA10AC1
GO_Biological_Process_2023	Mitochondrial Transcription (GO:0006390)	10/12	4.907951e-04	5.672256e-02	0	0	1.017692e+01	7.754286e+01	MTERF3;MTERF2;MTERF4;TWNK;TFAM;MTERF1;TFB2M;MRPL12;TFB1M;SLC25A33
GO_Biological_Process_2023	Gene Expression (GO:0010467)	125/296	4.972698e-04	5.672256e-02	0	0	1.495205e+00	1.137309e+01	RPL4;RPL5;NUP107;RPL3;RPL32;EIF4A3;HNRNPU;RPL8;RPL10A;YARS2;RPS15;RPS14;RPS19;RPL36AL;RPL36;RPS11;RPS13;RPS9;RPS8;RPS5;MRPS18B;THOC1;MRPS18A;RPSA;THOC3;THOC2;THOC7;THOC6;EEF1A1;PRPF4;DDX39A;DKC1;DNAJB11;SRSF3;RPL28;RBM8A;YTHDC1;MRPL18;MRPL14;MRPL12;RPS4Y1;GSPT1;MRPL11;NUP85;TASP1;NUP88;HARS1;ALYREF;MRPL27;MAGOHB;MRPL23;RPS26;RPS28;RPL27A;HNRNPD;MPHOSPH10;MRPS17;HBS1L;MRPS15;MRPS16;FASTKD2;MRPS14;MRPS11;DIS3L;MRPS12;RPLP0;MRPL36;MRPL37;MRPL34;MRPL35;BICD1;MRPL41;RPS4X;MRPL42;SYNCRIP;RPL7A;XPO1;RPLP2;MRPL9;RBM6;NCBP1;NUP133;NCBP2;RPL13A;MRPS7;MRPS6;MRPL43;MRPS5;DARS1;MRPL52;DDX19B;SARS1;MRPL51;HNRNPH1;RPL37A;FYTTD1;NUFIP1;RPL10;RPL12;DDX20;TSPAN33;MRPL55;HSPD1;EXOSC7;EXOSC6;EXOSC5;RBM15B;EXOSC10;EXOSC9;RPL14;RPS3;RPL15;RPS2;EXOSC3;RPL18;EXOSC2;EXOSC1;MBTPS1;RNGTT;GZMA;SNRNP40;RPS6KB2;STUB1;FAU;MBTPS2
GO_Biological_Process_2023	DNA Metabolic Process (GO:0006259)	122/288	4.987874e-04	5.672256e-02	0	0	1.503147e+00	1.142892e+01	MRE11;NUDT1;PARK7;ALKBH3;ENDOV;RUVBL2;RUVBL1;LONP1;SMARCAD1;NUDT15;RAG1;GEN1;ENDOG;KMT5C;NSMCE3;REV1;CHD1L;INIP;MSH6;EID3;MSH2;MSH3;GRWD1;TIMELESS;ASF1A;INO80B;BLM;INO80E;SET;RNASEH2A;XPA;PDS5A;ORC5;NTHL1;HLTF;ORC2;BARD1;XRCC6;FANCL;TREX2;XRCC3;LTO1;FANCG;POLA1;POLA2;TDP1;CDK2;NABP2;UBE2N;RAD17;ATM;MMS19;MNAT1;RAD18;ATR;MUS81;TOP2B;MCM7;MCM8;HUS1B;MRPL36;HPF1;POLH;ZNF365;POLG;TOP3B;RFC5;DFFB;RFC3;RFC4;PARP1;PARP2;RFC2;ACTR5;ACTL6A;ATRX;USP45;ACTR8;AXIN2;GLRX2;TERF1;SMC1A;UCHL5;REXO4;TSN;DDB1;SUPV3L1;RAD51C;NSMCE4A;MCM3;MCM4;MCM5;MCM6;DNASE1L3;DCTPP1;MCM2;PRIM2;UNG;PURA;NT5E;POLD1;RPS3;NT5M;NPM1;DUT;RRM1;MGMT;RPA1;RPA2;GTF2H3;RAD52;RAD50;ERCC3;ERCC4;APEX1;RPA3;ERCC1;POLE3;PWWP3A;ERCC5;RAN;CENPS
GO_Biological_Process_2023	Ribosomal Large Subunit Biogenesis (GO:0042273)	30/54	5.165363e-04	5.681292e-02	0	0	2.547791e+00	1.928261e+01	RPL5;RPLP0P6;RPL10;NVL;NIP7;RPLP0;MAK16;PPAN;RPF2;SDAD1;TMA16;MRPL20;PES1;RPL14;RRS1;HEATR3;SURF6;BRIX1;RRP15;NPM1;NOP16;GTF3A;LTO1;WDR12;GTPBP4;NLE1;EBNA1BP2;NSA2;LAS1L;MRTO4
GO_Biological_Process_2023	Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)	21/34	5.342366e-04	5.681292e-02	0	0	3.290726e+00	2.479454e+01	NDUFA9;NDUFB9;NDUFA8;NDUFB8;NDUFA7;NDUFB7;NDUFB10;NDUFB5;NDUFB4;NDUFA3;NDUFA10;NDUFA2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFAB1;NDUFS3;NDUFV3;NDUFV2;NDUFV1
