Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2023	Small-Subunit Processome (GO:0032040)	37/73	1.282813e-03	5.119591e-02	0	0	2.095206e+00	1.395135e+01	WDR3;MRPS12;UTP23;FCF1;NOL7;C1ORF131;SNU13;WDR46;WDR43;RRP9;RPS4X;RRP7A;RPS14;EMG1;EXOSC10;RPS19;BMS1;RPS11;UTP14A;RPS13;UTP15;NOP56;RPS9;WDR36;NOP58;UTP11;DIMT1;RPS8;UTP3;RPS5;NGDN;WDR75;UTP18;RCL1;RPS28;MPHOSPH10;NOL10
GO_Cellular_Component_2023	Endoribonuclease Complex (GO:1902555)	12/17	1.678599e-03	6.140876e-02	0	0	4.885311e+00	3.121614e+01	POP5;POP7;AGO3;DHX9;POP1;PRKRA;POP4;RPP30;RPP40;RPP25L;TARBP2;TSN
GO_Cellular_Component_2023	CMG Complex (GO:0071162)	8/10	3.143145e-03	1.035151e-01	0	0	8.139062e+00	4.690160e+01	MCM7;GINS3;GINS4;MCM3;MCM4;MCM5;MCM6;MCM2
GO_Cellular_Component_2023	Preribosome, Large Subunit Precursor (GO:0030687)	12/18	3.526594e-03	1.035151e-01	0	0	4.070788e+00	2.298946e+01	EBNA1BP2;NSA2;LAS1L;NIP7;PES1;MAK16;MRTO4;PPAN;RRS1;WDR12;RRP15;FTSJ3
GO_Cellular_Component_2023	RNA Polymerase I Complex (GO:0005736)	9/12	3.536964e-03	1.035151e-01	0	0	6.104768e+00	3.445828e+01	POLR1B;POLR1C;POLR2E;POLR1E;POLR1F;POLR1G;POLR2H;POLR1H;POLR2L
GO_Cellular_Component_2023	Peroxisome (GO:0005777)	57/129	5.023552e-03	1.378337e-01	0	0	1.614453e+00	8.546296e+00	ABCD2;ABCD3;ECI2;PJVK;CROT;IDE;PEX26;SCP2;NUDT19;LONP2;DHRS4L1;NUDT17;DHRS4L2;MPV17;ACAD11;DNM1L;NUDT12;PHYH;ECH1;PTGR3;PEX1;ALDH3A2;PEX7;TMEM135;SLC25A17;PEX3;EHHADH;AGPS;PEX5;ACOT2;SLC27A2;DDR2;PAOX;MVK;PEX11A;PEX11B;HSD17B4;MIEF2;PMVK;ISOC1;HACL1;CRYM;FIS1;EPHX2;MYO5A;TYSND1;PEX10;GDAP1;DHRS4;SOD1;GRHPR;IMPDH2;MGAT4A;PXMP2;PXMP4;ATM;TRIM37
GO_Cellular_Component_2023	Ribonuclease MRP Complex (GO:0000172)	6/7	6.447309e-03	1.664923e-01	0	0	1.220580e+01	6.156717e+01	POP5;POP7;POP4;RPP30;RPP40;RPP25L
GO_Cellular_Component_2023	Condensed Nuclear Chromosome (GO:0000794)	16/28	7.225045e-03	1.762108e-01	0	0	2.714293e+00	1.338201e+01	SUV39H1;NCAPH2;NCAPG2;P3H4;SMC1A;SMC4;LRPPRC;SMC2;TTN;PSMC3IP;RAD50;RRS1;RCC1;NCAPD2;RGS12;KIFAP3
GO_Cellular_Component_2023	Nucleolar Exosome (RNase Complex) (GO:0101019)	7/9	7.733000e-03	1.786730e-01	0	0	7.120598e+00	3.462219e+01	EXOSC7;EXOSC6;EXOSC5;EXOSC10;EXOSC9;EXOSC3;EXOSC2
GO_Cellular_Component_2023	Nuclear Chromosome (GO:0000228)	43/95	8.269569e-03	1.815170e-01	0	0	1.685272e+00	8.081172e+00	INO80B;BLM;INO80E;MCM7;SUV39H1;NCAPG2;PINX1;HNRNPU;MACROH2A2;SMC4;SMC2;TTN;PSMC3IP;ZNHIT1;RUVBL2;EXOSC9;FIGNL1;RUVBL1;RRS1;RCC1;KIFAP3;SMARCE1;PBRM1;ACTR5;GINS3;NCAPH2;GINS4;P3H4;ACTR8;SMC1A;SPIDR;UCHL5;LRPPRC;RAD50;CFDP1;BRMS1L;MCM3;MCM4;MCM5;NCAPD2;RGS12;MCM6;MCM2
GO_Cellular_Component_2023	tRNA Methyltransferase Complex (GO:0043527)	5/6	1.695025e-02	3.488466e-01	0	0	1.016995e+01	4.146771e+01	METTL1;TRMT6;WDR4;TRMT61A;TRMT61B
GO_Cellular_Component_2023	SUMO Ligase Complex (GO:0106068)	8/12	1.748206e-02	3.488466e-01	0	0	4.068924e+00	1.646522e+01	RANBP2;NSMCE4A;SLF2;UBE2I;NSMCE3;NSMCE2;NSMCE1;SMC6
GO_Cellular_Component_2023	Smc5-Smc6 Complex (GO:0030915)	6/8	1.856406e-02	3.539242e-01	0	0	6.102443e+00	2.432756e+01	NSMCE4A;SLF2;NSMCE3;NSMCE2;NSMCE1;SMC6
GO_Cellular_Component_2023	Mitochondrial Outer Membrane Translocase Complex (GO:0005742)	12/21	1.934893e-02	3.539242e-01	0	0	2.713251e+00	1.070410e+01	TOMM70;TOMM40;CHCHD3;SAMM50;MTX3;CHCHD6;IMMT;MICOS13;MICOS10;TOMM20;TOMM5;TOMM22
GO_Cellular_Component_2023	Mitochondrial Envelope (GO:0005740)	60/146	2.377608e-02	4.175079e-01	0	0	1.421932e+00	5.316711e+00	KIF28P;NDUFA13;ACADVL;CPOX;CHCHD4;NGRN;AIFM1;OPA1;C19ORF12;ACAD11;TMEM14A;COA7;TMEM14B;TOMM70;TIMM29;CMC4;ACAD9;PLA2G4C;VPS13A;TIMM23;SLC9B2;OXA1L;HAX1;NDUFS3;VDAC2;VDAC1;SLC25A4;THOP1;STOML2;NDUFB7;MAOB;DIABLO;COX17;AK2;TIMM13;ARL2;AFG1L;RCC1L;ATXN3;NLN;ATP5F1B;BNIP1;COA4;NDUFA9;NDUFA8;TIMM8A;UQCC2;AGK;BNIP3;NDUFA2;IRGM;SOD1;SLC25A37;GATM;ARL2BP;GPAM;LYRM7;NDUFAB1;CYCS;SLC25A33
GO_Cellular_Component_2023	RNA Polymerase III Complex (GO:0005666)	10/17	2.522181e-02	4.258605e-01	0	0	2.906606e+00	1.069644e+01	POLR3B;POLR3GL;POLR3C;POLR1C;POLR2E;POLR3F;POLR3G;POLR2H;POLR3K;POLR2L
GO_Cellular_Component_2023	Microbody Lumen (GO:0031907)	23/49	2.908485e-02	4.560088e-01	0	0	1.800863e+00	6.370620e+00	PHYH;EPHX2;ECI2;ECH1;HSD17B4;TYSND1;CROT;IDE;DHRS4;PEX7;GRHPR;SCP2;EHHADH;AGPS;PEX5;NUDT19;ACOT2;LONP2;HACL1;ATM;CRYM;NUDT12;PAOX
GO_Cellular_Component_2023	Peroxisomal Matrix (GO:0005782)	23/49	2.908485e-02	4.560088e-01	0	0	1.800863e+00	6.370620e+00	PHYH;EPHX2;ECI2;ECH1;HSD17B4;TYSND1;CROT;IDE;DHRS4;PEX7;GRHPR;SCP2;EHHADH;AGPS;PEX5;NUDT19;ACOT2;LONP2;HACL1;ATM;CRYM;NUDT12;PAOX
GO_Cellular_Component_2023	ATAC Complex (GO:0140672)	8/13	3.244134e-02	4.910948e-01	0	0	3.254896e+00	1.115883e+01	POLE4;TADA2A;ZZZ3;POLE3;MBIP;WDR5;SGF29;KAT14
GO_Cellular_Component_2023	Condensed Chromosome (GO:0000793)	27/60	3.456178e-02	5.057540e-01	0	0	1.665762e+00	5.605302e+00	L3MBTL1;SUV39H1;NCAPG2;SMC6;SMC4;SMC2;CENPC;TTN;PSMC3IP;RRS1;RCC1;BANF1;KIFAP3;SLF2;NSMCE3;NCAPH2;NSMCE2;NSMCE1;P3H4;SMC1A;LRPPRC;RAD50;EID3;NSMCE4A;FANCD2;NCAPD2;RGS12
GO_Cellular_Component_2023	Organelle Envelope Lumen (GO:0031970)	30/68	3.580750e-02	5.070804e-01	0	0	1.607448e+00	5.352155e+00	APP;STOML2;NDUFB7;DIABLO;COX17;AK2;TIMM13;CPOX;ARL2;CCAR1;CHCHD4;NLN;AIFM1;OPA1;COA7;COA4;NDUFA8;TIMM8A;TIMM29;CMC4;UQCC2;PLAAT1;TIMM23;SOD1;GATM;HAX1;TUBB2A;ARL2BP;CYCS;THOP1
