Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Non-small cell lung cancer	28/72	2.044145e-06	5.853689e-05	0	0	3.395895e+00	4.448803e+01	PIK3CD;TGFA;PIK3CB;STK4;CASP9;RXRB;RXRA;RASSF5;ERBB2;PLCG2;MAPK1;E2F3;BAK1;MAPK3;STAT5A;STAT5B;MAP2K1;MAP2K2;GADD45B;PDPK1;PRKCB;BAD;GADD45A;HGF;STAT3;BAX;GRB2;RAF1
KEGG_2021_Human	Shigellosis	67/246	3.503504e-06	8.894862e-05	0	0	2.006238e+00	2.520185e+01	GSK3B;ARF1;GSK3A;CALCOCO2;ARPC1B;ARPC1A;UBE2D1;CGAS;ILK;PIK3CD;PIK3CB;HK2;CRKL;ACTG1;PYCARD;HK3;CASP4;RAC1;H3-3A;H3-3B;GABARAPL1;IL1R1;FBXW11;ACTN1;PRKCD;WIPI1;WIPI2;RHOA;TNFRSF1A;RRAGA;RRAGC;ELMO1;HCLS1;ARHGEF2;ITGA5;PFN1;TLN1;TLR5;TLR4;SQSTM1;CRK;NAIP;CD44;BECN1;ITPR2;BCL10;NLRC4;MYL12A;CYTH2;CYTH4;PLCG2;MAPK1;CD14;MAPK3;ARPC4;ARPC5;MAPK14;NFKB1;MAPK13;NFKBIA;TNIP1;TAB3;BAX;PLCD3;TECPR1;MYD88;NFKBIB
KEGG_2021_Human	Sphingolipid signaling pathway	39/119	3.670895e-06	8.894862e-05	0	0	2.605030e+00	3.260214e+01	PTEN;PIK3CD;PIK3CB;SGMS2;PRKCZ;GNAI2;GNA13;PPP2CB;SPTLC2;PPP2R3C;RAC2;MAPK1;RAC1;BID;S1PR5;CTSD;S1PR4;MAP3K5;MAPK3;CERS4;MAP2K1;CERS5;MAP2K2;FCER1G;PRKCB;PDPK1;PPP2R5A;GAB2;MAPK14;NFKB1;RHOA;TNFRSF1A;MAPK13;GNAQ;PPP2R2D;BAX;DEGS1;RAF1;CERS2
KEGG_2021_Human	Pathogenic Escherichia coli infection	56/197	5.392020e-06	1.213204e-04	0	0	2.126103e+00	2.579089e+01	ARF1;WIPF1;WIPF2;ARPC1B;ARPC1A;FASLG;ACTG1;PYCARD;CASP9;TUBA1C;TUBA1A;CASP4;TNFSF10;RAC1;ARHGEF11;IL1R1;RHOA;TNFRSF1A;CLDN11;HCLS1;MYH9;TMBIM6;ARHGEF2;TLR5;TLR4;GAPDH;NAIP;RAB1A;GNA13;CYTH2;PAK1;CYTH4;MYO6;MAPK1;NCKAP1L;FADD;BAK1;PAK2;MAPK3;MYO10;TNFRSF10B;ARPC4;ARPC5;TUBB4B;MAPK14;NFKB1;MAPK13;NFKBIA;FCGR2A;TAB3;BAX;PTPN6;SEC24D;MYD88;MYO1F;NFKBIB
KEGG_2021_Human	Phagosome	46/152	6.034809e-06	1.267310e-04	0	0	2.320525e+00	2.788800e+01	ATP6V1A;STX12;RAB5B;RAB5C;ITGAM;NCF1;NCF2;NCF4;ITGB2;TCIRG1;CORO1A;FCAR;ACTG1;THBS3;SEC61A2;TUBA1C;FCGR3B;TUBA1A;LAMP1;CLEC7A;LAMP2;CD14;RAC1;FCGR1A;ATP6V1C1;ATP6V0A1;DYNC2H1;ATP6V0B;ATP6V0E1;ATP6AP1;HLA-B;CYBB;HLA-C;CYBA;HLA-A;HLA-F;TUBB4B;HLA-E;DYNC1LI2;PIKFYVE;FCGR2A;ATP6V1B2;ITGA5;ATP6V0D1;TLR4;VAMP3
KEGG_2021_Human	HIF-1 signaling pathway	36/109	7.017429e-06	1.381556e-04	0	0	2.633805e+00	3.125566e+01	PFKFB3;PIK3CD;ENO1;PIK3CB;HIF1A;HK2;IGF1R;HK3;LDHA;MKNK1;ERBB2;PGK1;PLCG2;EP300;MAPK1;IL6R;CAMK2G;MAPK3;EGLN1;MAP2K1;CREBBP;MAP2K2;EGLN2;PRKCB;IFNGR1;INSR;IFNGR2;STAT3;CYBB;ARNT;NFKB1;VEGFA;LTBR;ALDOA;GAPDH;TLR4
KEGG_2021_Human	Renal cell carcinoma	26/69	9.222635e-06	1.708900e-04	0	0	3.224806e+00	3.738792e+01	PIK3CD;TGFA;PIK3CB;HIF1A;CRKL;FLCN;PAK1;EP300;MAPK1;RAC1;PAK2;MAPK3;EGLN1;MAP2K1;CREBBP;MAP2K2;EGLN2;BAD;HGF;TFE3;GAB1;ARNT;VEGFA;GRB2;RAF1;CRK
KEGG_2021_Human	Human cytomegalovirus infection	60/225	2.212898e-05	3.616135e-04	0	0	1.946325e+00	2.086192e+01	GSK3B;CGAS;PIK3CD;FASLG;CALML4;PIK3CB;CRKL;CASP9;AKAP13;RAC2;RAC1;IL6R;JAK1;ARHGEF11;MAP2K1;MAP2K2;IL1R1;PRKCB;HLA-B;HLA-C;HLA-A;HLA-F;RHOA;HLA-E;TNFRSF1A;RAF1;CRK;CREB5;ADCY4;ADCY3;CXCR4;ITPR2;GNAI2;GNA13;GNG10;GNG5;CXCR2;MAPK1;E2F3;FADD;BAK1;BID;MAP2K6;MAPK3;CCR1;IL10RB;STAT3;MAPK14;NFKB1;VEGFA;MAPK13;NFKBIA;SP1;GNAQ;GNB2;GNB1;GNB4;CTNNB1;BAX;GRB2
KEGG_2021_Human	Fc epsilon RI signaling pathway	25/68	2.234505e-05	3.616135e-04	0	0	3.099790e+00	3.319536e+01	PIK3CD;PIK3CB;ALOX5;INPP5D;RAC2;PLCG2;MAPK1;RAC1;MAP2K6;MAPK3;LYN;MAP2K1;FCER1G;MAP2K2;SYK;PDPK1;GAB2;MAPK14;VAV1;MAPK13;ALOX5AP;BTK;LCP2;GRB2;RAF1
KEGG_2021_Human	Chemokine signaling pathway	53/192	2.341162e-05	3.616135e-04	0	0	2.039439e+00	2.174507e+01	GSK3B;GSK3A;NCF1;PIK3CD;CXCL1;ARRB2;PIK3CB;PIK3CG;CRKL;CXCL16;PREX1;RAC2;RAC1;MAP2K1;PRKCB;PRKCD;RHOA;VAV1;HCK;ELMO1;RAF1;DOCK2;CRK;ADCY4;ADCY3;CXCR4;RASGRP2;PRKCZ;PIK3R5;GNAI2;GNG10;PAK1;GRK2;CXCR1;GNG5;GRK6;CXCR2;PLCG2;MAPK1;MAPK3;CCR1;LYN;STAT5B;BAD;STAT3;NFKB1;NFKBIA;GNAQ;GNB2;GNB1;GNB4;GRB2;NFKBIB
KEGG_2021_Human	Insulin signaling pathway	41/137	2.525555e-05	3.616135e-04	0	0	2.281460e+00	2.415259e+01	GSK3B;INPPL1;PIK3CD;CBLB;IRS2;CALML4;PIK3CB;PYGL;CBL;PRKCZ;HK2;CRKL;HK3;INPP5A;PRKAR2A;MKNK1;PHKG2;FLOT1;FLOT2;MAPK1;SH2B2;MAPK3;PTPN1;MAP2K1;MAP2K2;EXOC7;PDPK1;BAD;INSR;PHKA2;PRKAB1;PPP1CA;PPP1R3B;PRKAR1A;PPP1R3D;GRB2;RAF1;CRK;FBP1;FBP2;RHOQ
KEGG_2021_Human	Yersinia infection	41/137	2.525555e-05	3.616135e-04	0	0	2.281460e+00	2.415259e+01	GSK3B;WIPF1;WIPF2;ARPC1B;ARPC1A;PIK3CD;PIK3CB;NLRC4;MEFV;ACTG1;CRKL;PYCARD;RPS6KA1;RAC2;PIP5K1A;MAPK1;RAC1;MAP2K6;MAPK3;IL10;GIT2;MAP2K1;MAP2K2;RHOG;ARPC4;ARPC5;MAPK14;NFKB1;RHOA;VAV1;MAPK13;NFKBIA;FCGR2A;GNAQ;ELMO1;LCP2;ITGA5;CRK;TLR4;MYD88;SKAP2
KEGG_2021_Human	Endometrial cancer	22/58	3.917652e-05	5.365479e-04	0	0	3.256479e+00	3.304491e+01	GSK3B;TCF7L2;MAP2K1;MAP2K2;GADD45B;PDPK1;BAD;GADD45A;PTEN;ILK;PIK3CD;PIK3CB;CASP9;ERBB2;CTNNA1;MAPK1;BAX;CTNNB1;GRB2;BAK1;RAF1;MAPK3
KEGG_2021_Human	Natural killer cell mediated cytotoxicity	39/131	4.474061e-05	5.872205e-04	0	0	2.263620e+00	2.266931e+01	ITGB2;PIK3CD;FASLG;PIK3CB;ICAM1;PAK1;FCGR3B;SH3BP2;TNFSF10;PLCG2;RAC2;MAPK1;RAC1;BID;MICA;MAPK3;MICB;IFNAR2;MAP2K1;MAP2K2;FCER1G;SYK;PRKCB;IFNGR1;IFNGR2;HLA-B;HLA-C;TNFRSF10B;HLA-A;VAV1;HLA-E;NCR1;TYROBP;GRB2;KLRD1;LCP2;PTPN6;RAF1;IFNAR1
KEGG_2021_Human	Apoptosis	41/142	6.286492e-05	7.920980e-04	0	0	2.167868e+00	2.097309e+01	BECN1;BCL2A1;CTSZ;HTRA2;ITPR2;PIK3CD;FASLG;PIK3CB;ACTG1;BBC3;LMNB1;CASP9;TUBA1C;BCL2L11;TUBA1A;CASP10;TNFSF10;CASP2;CTSH;MAPK1;FADD;BAK1;BID;CTSD;MAP3K5;MCL1;MAPK3;MAP2K1;MAP2K2;PARP4;GADD45B;GADD45A;PDPK1;BAD;TNFRSF10B;CFLAR;NFKB1;TNFRSF1A;NFKBIA;BAX;RAF1
KEGG_2021_Human	Leishmaniasis	26/77	8.328213e-05	1.008995e-03	0	0	2.717658e+00	2.552772e+01	ITGAM;NCF1;NCF2;ITGB2;NCF4;FCGR3B;MAPK1;FCGR1A;JAK1;MAPK3;IL10;CR1;IFNGR1;PRKCB;IFNGR2;CYBB;CYBA;MAPK14;NFKB1;MAPK13;NFKBIA;FCGR2A;PTPN6;TLR4;MYD88;NFKBIB
KEGG_2021_Human	Leukocyte transendothelial migration	34/114	1.286199e-04	1.500566e-03	0	0	2.267434e+00	2.031314e+01	ITGAM;NCF1;NCF2;NCF4;ITGB2;PIK3CD;CXCR4;CD99L2;PIK3CB;F11R;MYL12A;ACTG1;ICAM1;GNAI2;RASSF5;PLCG2;RAC2;CTNNA1;RAC1;VASP;PRKCB;ACTN1;CYBB;CYBA;MAPK14;MMP9;RHOA;VAV1;MAPK13;CLDN11;PECAM1;CTNNB1;SIPA1;RAPGEF4
KEGG_2021_Human	Chronic myeloid leukemia	25/76	1.814797e-04	2.041647e-03	0	0	2.612303e+00	2.250333e+01	CTBP2;PIK3CD;PIK3CB;CBL;CRKL;MAPK1;E2F3;BAK1;MAPK3;STAT5A;STAT5B;MAP2K1;MAP2K2;GADD45B;BAD;GADD45A;GAB2;NFKB1;RUNX1;TGFBR2;NFKBIA;BAX;GRB2;RAF1;CRK
KEGG_2021_Human	Human immunodeficiency virus 1 infection	54/212	2.022233e-04	2.196563e-03	0	0	1.826547e+00	1.553686e+01	CGAS;PIK3CD;FASLG;CALML4;PIK3CB;CRKL;CASP9;TRIM5;AP1G1;CFL1;RAC2;RAC1;MAP2K1;MAP2K2;PRKCB;FBXW11;HLA-B;HLA-C;HLA-A;HLA-F;TNFRSF1B;HLA-E;TNFRSF1A;RAF1;TLR4;CRK;CXCR4;ITPR2;GNAI2;GNG10;PAK1;GNG5;PLCG2;MAPK1;FADD;BAK1;BID;PAK2;AP1M1;MAP2K6;MAPK3;BAD;LIMK2;MAPK14;NFKB1;MAPK13;NFKBIA;GNAQ;GNB2;GNB1;GNB4;BAX;APOBEC3A;MYD88
KEGG_2021_Human	Acute myeloid leukemia	22/67	4.452250e-04	4.591850e-03	0	0	2.603787e+00	2.009325e+01	STAT5A;CEBPA;STAT5B;TCF7L2;MAP2K1;ITGAM;SPI1;MAP2K2;BCL2A1;BAD;STAT3;PIK3CD;PIK3CB;NFKB1;RUNX1;RARA;MAPK1;GRB2;CD14;RAF1;FCGR1A;MAPK3
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	27/89	4.518964e-04	4.591850e-03	0	0	2.320689e+00	1.787408e+01	PTEN;PIK3CD;PIK3CB;HIF1A;MAPK1;JAK1;MAP2K6;MAPK3;MAP3K3;BATF3;MAP2K1;MAP2K2;IFNGR1;IFNGR2;STAT3;MAPK14;NFKB1;BATF;MAPK13;NFKBIA;TLR9;PTPN6;RAF1;NFKBIE;TLR4;MYD88;NFKBIB
KEGG_2021_Human	Pancreatic cancer	24/76	4.801860e-04	4.726831e-03	0	0	2.458656e+00	1.878742e+01	MAP2K1;RALBP1;RALB;GADD45B;BAD;GADD45A;STAT3;PIK3CD;TGFA;PIK3CB;NFKB1;TGFBR2;VEGFA;CASP9;ERBB2;RAC2;MAPK1;BAX;E2F3;RAC1;BAK1;RAF1;JAK1;MAPK3
KEGG_2021_Human	Influenza A	44/172	6.780081e-04	6.471896e-03	0	0	1.834542e+00	1.338546e+01	RNASEL;NLRX1;CALCOCO2;PIK3CD;ADAR;FASLG;PIK3CB;ACTG1;ICAM1;PYCARD;CASP9;CCND3;TNFSF10;EP300;TRIM25;MAPK1;FADD;BAK1;BID;RAE1;KPNA1;JAK1;MAPK3;IFNAR2;MAP2K1;CREBBP;MAP2K2;PRKCB;IFNGR1;IFNGR2;TNFRSF10B;TYK2;NFKB1;RAB11A;TNFRSF1A;NFKBIA;BAX;NUP98;RAF1;TLR4;MYD88;IRF9;IFNAR1;NFKBIB
KEGG_2021_Human	Platelet activation	34/124	7.201105e-04	6.671612e-03	0	0	2.014293e+00	1.457564e+01	SNAP23;ADCY4;ITPR2;PIK3CD;ADCY3;PIK3CB;RASGRP2;PRKCZ;MYL12A;PIK3CG;ACTG1;PIK3R5;GNAI2;GNA13;PLCG2;MAPK1;MAPK3;LYN;VASP;FCER1G;SYK;MAPK14;RHOA;MAPK13;PPP1CA;APBB1IP;FCGR2A;STIM1;GNAQ;TBXAS1;BTK;LCP2;TLN1;FERMT3
KEGG_2021_Human	Epithelial cell signaling in Helicobacter pylori infection	22/70	8.718262e-04	7.846436e-03	0	0	2.440614e+00	1.719393e+01	ATP6V1A;LYN;ATP6V0B;ATP6V0E1;ATP6AP1;CXCL1;TCIRG1;F11R;MAPK14;NFKB1;MAPK13;NFKBIA;ADAM17;PAK1;CXCR1;CXCR2;ATP6V1B2;PLCG2;RAC1;ATP6V0D1;ATP6V1C1;ATP6V0A1
KEGG_2021_Human	Rap1 signaling pathway	51/210	9.741337e-04	8.523670e-03	0	0	1.712473e+00	1.187422e+01	DOCK4;ITGAM;ITGB2;PIK3CD;CALML4;PIK3CB;SIPA1L2;CRKL;ACTG1;IGF1R;SIPA1L1;RASSF5;RAC2;RAC1;MAP2K1;MAP2K2;PRKCB;HGF;RHOA;VAV1;APBB1IP;ADORA2A;RAPGEF2;LCP2;PFN1;TLN1;RAF1;CRK;RAPGEF4;RALB;RGS14;FPR1;ADCY4;ADCY3;RASGRP2;PRKCZ;EFNA4;GNAI2;RRAS;PDGFC;MAPK1;MAP2K6;MAPK3;VASP;INSR;MAPK14;VEGFA;MAPK13;GNAQ;CTNNB1;SIPA1
KEGG_2021_Human	FoxO signaling pathway	35/131	1.008381e-03	8.584863e-03	0	0	1.943864e+00	1.341151e+01	SETD7;PTEN;PIK3CD;IRS2;FASLG;PIK3CB;NLK;STK4;IGF1R;BCL2L11;TNFSF10;EP300;MAPK1;HOMER3;S1PR4;MAPK3;IL10;CDKN2D;GABARAPL1;MAP2K1;CREBBP;MAP2K2;GADD45B;GADD45A;PDPK1;INSR;STAT3;MAPK14;PRKAB1;TGFBR2;MAPK13;BCL6;CCNG2;GRB2;RAF1
KEGG_2021_Human	ErbB signaling pathway	25/85	1.187059e-03	9.840098e-03	0	0	2.219266e+00	1.494959e+01	GSK3B;PIK3CD;TGFA;CBLB;PIK3CB;CBL;CRKL;PAK1;ERBB2;PLCG2;ABL2;MAPK1;CAMK2G;PAK2;MAPK3;STAT5A;STAT5B;MAP2K1;MAP2K2;PRKCB;BAD;GAB1;GRB2;RAF1;CRK
KEGG_2021_Human	Hepatitis B	41/162	1.265818e-03	9.977664e-03	0	0	1.807379e+00	1.205890e+01	YWHAB;PIK3CD;FASLG;PIK3CB;CASP9;CASP10;STAT4;EP300;MAPK1;E2F3;STAT6;FADD;BID;MAP2K6;JAK1;MAPK3;STAT5A;STAT5B;MAP2K1;CREBBP;MAP2K2;MAP3K1;ATP6AP1;PRKCB;BAD;STAT3;TYK2;MAPK14;MMP9;YWHAZ;NFKB1;TGFBR2;MAPK13;NFKBIA;BAX;GRB2;RAF1;TLR4;MYD88;IFNAR1;CREB5
KEGG_2021_Human	C-type lectin receptor signaling pathway	29/104	1.284715e-03	9.977664e-03	0	0	2.060254e+00	1.371556e+01	ITPR2;PIK3CD;CBLB;CALML4;BCL10;LSP1;PIK3CB;RELB;PYCARD;PAK1;RRAS;CLEC7A;PLCG2;MAPK1;MAPK3;IL10;FCER1G;SYK;PRKCD;MAPK14;NFKB1;RHOA;MAPK13;NFKBIA;CLEC4D;MAPKAPK2;CLEC4E;RAF1;IRF9
KEGG_2021_Human	Pentose phosphate pathway	12/30	1.298680e-03	9.977664e-03	0	0	3.545081e+00	2.356205e+01	G6PD;H6PD;TALDO1;IDNK;PGLS;PGD;ALDOA;TKT;FBP1;PGM1;FBP2;DERA
KEGG_2021_Human	Colorectal cancer	25/86	1.425395e-03	1.068674e-02	0	0	2.182755e+00	1.430426e+01	GSK3B;RALB;PIK3CD;TGFA;PIK3CB;BBC3;CASP9;BCL2L11;RAC2;MAPK1;RAC1;BAK1;MAPK3;TCF7L2;MAP2K1;MAP2K2;GADD45B;BAD;GADD45A;RHOA;TGFBR2;BAX;CTNNB1;GRB2;RAF1
KEGG_2021_Human	Bacterial invasion of epithelial cells	23/77	1.458824e-03	1.068674e-02	0	0	2.267954e+00	1.481002e+01	ARPC1B;ARPC1A;CLTC;GAB1;RHOG;ILK;PIK3CD;ARPC4;PIK3CB;ARPC5;CBL;RHOA;ACTG1;CRKL;DNM2;MAD2L2;ELMO1;CTNNA1;HCLS1;CTNNB1;RAC1;ITGA5;CRK
KEGG_2021_Human	Inositol phosphate metabolism	22/73	1.612646e-03	1.154508e-02	0	0	2.296638e+00	1.476710e+01	IPPK;MTMR1;MTMR3;MTMR14;ITPK1;INPPL1;PTEN;PIK3CD;PIK3CB;MTMR4;PIK3CG;MTMR6;FIG4;ITPKC;PIKFYVE;INPP5A;SYNJ1;IMPA2;INPP5D;PLCG2;PIP5K1A;PLCD3
KEGG_2021_Human	Phosphatidylinositol signaling system	27/97	1.906127e-03	1.305283e-02	0	0	2.054486e+00	1.286659e+01	IPPK;MTMR1;MTMR3;MTMR14;INPPL1;PTEN;ITPR2;PIK3CD;CALML4;PIK3CB;MTMR4;MTMR6;INPP5A;PIP4P1;IMPA2;INPP5D;PLCG2;PIP5K1A;IP6K1;IP6K2;PRKCB;ITPK1;ITPKC;PIKFYVE;SYNJ1;PLCD3;CDS2
KEGG_2021_Human	Prostate cancer	27/97	1.906127e-03	1.305283e-02	0	0	2.054486e+00	1.286659e+01	GSK3B;PTEN;TGFA;PIK3CD;PIK3CB;IGF1R;CASP9;PDGFC;ERBB2;EP300;MAPK1;E2F3;MAPK3;TCF7L2;MAP2K1;CREBBP;MAP2K2;PDPK1;BAD;IL1R2;MMP9;NFKB1;NFKBIA;CTNNB1;GRB2;RAF1;CREB5
KEGG_2021_Human	Legionellosis	18/57	2.340634e-03	1.568723e-02	0	0	2.455882e+00	1.487610e+01	RAB1A;ARF1;VCP;ITGAM;CR1;ITGB2;HSPA6;CXCL1;NLRC4;NFKB1;CASP9;PYCARD;NFKBIA;CD14;TLR5;TLR4;NAIP;MYD88
KEGG_2021_Human	Adherens junction	21/71	2.625083e-03	1.722710e-02	0	0	2.235514e+00	1.328486e+01	PTPN1;TCF7L2;CREBBP;ACTN1;INSR;PTPRJ;IQGAP1;NLK;RHOA;ACTG1;IGF1R;TGFBR2;ERBB2;RAC2;CTNNA1;EP300;MAPK1;CTNNB1;PTPN6;RAC1;MAPK3
