Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Protein Localization To Cell Periphery (GO:1990778)	4/142	1.993676e-02	3.701956e-01	0	0	4.053243e+00	1.586922e+01	TESC;BSG;TSPAN5;ANK1
GO_Biological_Process_2023	Activation Of Protein Kinase Activity (GO:0032147)	3/81	2.111039e-02	3.701956e-01	0	0	5.356717e+00	2.066616e+01	STK11;PINK1;STRADB
GO_Biological_Process_2023	Regulation Of Transcription By RNA Polymerase I (GO:0006356)	2/32	2.246079e-02	3.701956e-01	0	0	9.242424e+00	3.508409e+01	CARM1;MAF1
GO_Biological_Process_2023	Defense Response To Symbiont (GO:0140546)	4/148	2.280438e-02	3.701956e-01	0	0	3.883176e+00	1.468152e+01	RAB2B;IRF1;ACOD1;BCL2L1
GO_Biological_Process_2023	Neutral Amino Acid Transport (GO:0015804)	2/35	2.656717e-02	3.701956e-01	0	0	8.400932e+00	3.047925e+01	SLC6A9;SLC1A5
GO_Biological_Process_2023	Base-Excision Repair (GO:0006284)	2/36	2.799838e-02	3.701956e-01	0	0	8.153435e+00	2.915349e+01	POLB;POLL
GO_Biological_Process_2023	Nitrogen Compound Transport (GO:0071705)	4/163	3.102756e-02	3.701956e-01	0	0	3.514162e+00	1.220426e+01	SLC48A1;SLC6A8;SLC1A5;RILP
GO_Biological_Process_2023	Regulation Of Autophagy (GO:0010506)	5/241	3.124737e-02	3.701956e-01	0	0	2.968977e+00	1.028994e+01	PINK1;STK11;FKBP8;TRIM58;DCAF12
GO_Biological_Process_2023	Negative Regulation Of Mitochondrion Organization (GO:0010823)	2/39	3.247207e-02	3.701956e-01	0	0	7.491211e+00	2.567519e+01	PINK1;BCL2L1
GO_Biological_Process_2023	Regulation Of Mitochondrial Membrane Potential (GO:0051881)	2/39	3.247207e-02	3.701956e-01	0	0	7.491211e+00	2.567519e+01	PINK1;BCL2L1
GO_Biological_Process_2023	Positive Regulation Of Intracellular Transport (GO:0032388)	2/39	3.247207e-02	3.701956e-01	0	0	7.491211e+00	2.567519e+01	STK11;OAZ1
GO_Biological_Process_2023	MAPK Cascade (GO:0000165)	3/98	3.445784e-02	3.701956e-01	0	0	4.394366e+00	1.480031e+01	MAP2K3;PLVAP;MAP2K7
GO_Biological_Process_2023	Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199)	2/41	3.559956e-02	3.701956e-01	0	0	7.106330e+00	2.370261e+01	PINK1;BCL2L1
GO_Biological_Process_2023	Double-Strand Break Repair Via Nonhomologous End Joining (GO:0006303)	2/41	3.559956e-02	3.701956e-01	0	0	7.106330e+00	2.370261e+01	POLB;POLL
GO_Biological_Process_2023	Negative Regulation Of Endoplasmic Reticulum Calcium Ion Concentration (GO:0032471)	1/5	3.573149e-02	3.701956e-01	0	0	3.446354e+01	1.148230e+02	TGM2
GO_Biological_Process_2023	L-aspartate Import Across Plasma Membrane (GO:0140009)	1/5	3.573149e-02	3.701956e-01	0	0	3.446354e+01	1.148230e+02	SLC1A5
GO_Biological_Process_2023	L-aspartate Transmembrane Transport (GO:0070778)	1/5	3.573149e-02	3.701956e-01	0	0	3.446354e+01	1.148230e+02	SLC1A5
GO_Biological_Process_2023	TORC2 Signaling (GO:0038203)	1/5	3.573149e-02	3.701956e-01	0	0	3.446354e+01	1.148230e+02	PINK1
GO_Biological_Process_2023	Aromatic Compound Biosynthetic Process (GO:0019438)	1/5	3.573149e-02	3.701956e-01	0	0	3.446354e+01	1.148230e+02	GCH1
GO_Biological_Process_2023	Nucleotide-Excision Repair, DNA Gap Filling (GO:0006297)	1/5	3.573149e-02	3.701956e-01	0	0	3.446354e+01	1.148230e+02	POLB
GO_Biological_Process_2023	Regulation Of Protein Targeting (GO:1903533)	1/5	3.573149e-02	3.701956e-01	0	0	3.446354e+01	1.148230e+02	PINK1
GO_Biological_Process_2023	Regulation Of Superoxide Metabolic Process (GO:0090322)	1/5	3.573149e-02	3.701956e-01	0	0	3.446354e+01	1.148230e+02	GCH1
GO_Biological_Process_2023	Cellular Response To Iron Ion (GO:0071281)	1/5	3.573149e-02	3.701956e-01	0	0	3.446354e+01	1.148230e+02	TFR2
GO_Biological_Process_2023	Positive Regulation Of Autophagy Of Mitochondrion In Response To Mitochondrial Depolarization (GO:1904925)	1/5	3.573149e-02	3.701956e-01	0	0	3.446354e+01	1.148230e+02	PINK1
GO_Biological_Process_2023	Positive Regulation Of Granulocyte Differentiation (GO:0030854)	1/5	3.573149e-02	3.701956e-01	0	0	3.446354e+01	1.148230e+02	TESC
GO_Biological_Process_2023	Positive Regulation Of Hemoglobin Biosynthetic Process (GO:0046985)	1/5	3.573149e-02	3.701956e-01	0	0	3.446354e+01	1.148230e+02	SLC6A9
GO_Biological_Process_2023	Heme Transport (GO:0015886)	1/5	3.573149e-02	3.701956e-01	0	0	3.446354e+01	1.148230e+02	SLC48A1
GO_Biological_Process_2023	Iron Coordination Entity Transport (GO:1901678)	1/5	3.573149e-02	3.701956e-01	0	0	3.446354e+01	1.148230e+02	SLC48A1
GO_Biological_Process_2023	Pteridine-Containing Compound Metabolic Process (GO:0042558)	1/5	3.573149e-02	3.701956e-01	0	0	3.446354e+01	1.148230e+02	GCH1
GO_Biological_Process_2023	Natural Killer Cell Degranulation (GO:0043320)	1/5	3.573149e-02	3.701956e-01	0	0	3.446354e+01	1.148230e+02	FCGR3A
GO_Biological_Process_2023	Stress-Activated MAPK Cascade (GO:0051403)	2/42	3.720533e-02	3.701956e-01	0	0	6.928322e+00	2.280321e+01	MAP2K3;MAP2K7
GO_Biological_Process_2023	Protein Catabolic Process (GO:0030163)	3/102	3.810394e-02	3.701956e-01	0	0	4.215962e+00	1.377539e+01	RNF123;FBXO6;RNF5
GO_Biological_Process_2023	Protein Ubiquitination (GO:0016567)	7/434	3.904834e-02	3.701956e-01	0	0	2.307912e+00	7.484453e+00	PINK1;CDC34;MKRN1;MARCHF8;UBE2O;TRIM58;UBA52
GO_Biological_Process_2023	Regulation Of Hemoglobin Biosynthetic Process (GO:0046984)	1/6	4.272417e-02	3.701956e-01	0	0	2.756944e+01	8.692620e+01	SLC6A9
GO_Biological_Process_2023	Actin Filament Reorganization (GO:0090527)	1/6	4.272417e-02	3.701956e-01	0	0	2.756944e+01	8.692620e+01	DMTN
GO_Biological_Process_2023	Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I (GO:0019885)	1/6	4.272417e-02	3.701956e-01	0	0	2.756944e+01	8.692620e+01	ERAP2
GO_Biological_Process_2023	Cellular Hyperosmotic Response (GO:0071474)	1/6	4.272417e-02	3.701956e-01	0	0	2.756944e+01	8.692620e+01	YBX3
GO_Biological_Process_2023	Regulation Of Smooth Muscle Cell Differentiation (GO:0051150)	1/6	4.272417e-02	3.701956e-01	0	0	2.756944e+01	8.692620e+01	FOXO4
GO_Biological_Process_2023	Cellular Response To Monoamine Stimulus (GO:0071868)	1/6	4.272417e-02	3.701956e-01	0	0	2.756944e+01	8.692620e+01	TGM2
GO_Biological_Process_2023	Cholesterol Catabolic Process (GO:0006707)	1/6	4.272417e-02	3.701956e-01	0	0	2.756944e+01	8.692620e+01	SCARF1
GO_Biological_Process_2023	Response To Cocaine (GO:0042220)	1/6	4.272417e-02	3.701956e-01	0	0	2.756944e+01	8.692620e+01	TGM2
GO_Biological_Process_2023	Definitive Hemopoiesis (GO:0060216)	1/6	4.272417e-02	3.701956e-01	0	0	2.756944e+01	8.692620e+01	LYL1
GO_Biological_Process_2023	Sterol Catabolic Process (GO:0016127)	1/6	4.272417e-02	3.701956e-01	0	0	2.756944e+01	8.692620e+01	SCARF1
GO_Biological_Process_2023	Positive Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033148)	1/6	4.272417e-02	3.701956e-01	0	0	2.756944e+01	8.692620e+01	WBP2
GO_Biological_Process_2023	Positive Regulation Of Mitophagy In Response To Mitochondrial Depolarization (GO:0098779)	1/6	4.272417e-02	3.701956e-01	0	0	2.756944e+01	8.692620e+01	PINK1
GO_Biological_Process_2023	Glutathione Biosynthetic Process (GO:0006750)	1/6	4.272417e-02	3.701956e-01	0	0	2.756944e+01	8.692620e+01	HAGH
GO_Biological_Process_2023	Positive Regulation Of Autophagy (GO:0010508)	3/107	4.292725e-02	3.701956e-01	0	0	4.012256e+00	1.263158e+01	STK11;PINK1;TRIM58
GO_Biological_Process_2023	Response To Tumor Necrosis Factor (GO:0034612)	3/108	4.392697e-02	3.701956e-01	0	0	3.973843e+00	1.241916e+01	GCH1;MAP2K7;YBX3
GO_Biological_Process_2023	Response To Organonitrogen Compound (GO:0010243)	2/47	4.563549e-02	3.701956e-01	0	0	6.156954e+00	1.900695e+01	RNF5;UBXN6
GO_Biological_Process_2023	Cytoskeleton Organization (GO:0007010)	3/111	4.699550e-02	3.701956e-01	0	0	3.862872e+00	1.181152e+01	DMTN;RANBP10;ANK1
GO_Biological_Process_2023	Defense Response To Virus (GO:0051607)	4/189	4.894008e-02	3.701956e-01	0	0	3.016293e+00	9.100634e+00	RAB2B;IRF1;ACOD1;BCL2L1
GO_Biological_Process_2023	Regulation Of Protein Ubiquitination (GO:0031396)	3/113	4.909856e-02	3.701956e-01	0	0	3.792254e+00	1.142957e+01	DNAJB2;PINK1;SEPTIN4
GO_Biological_Process_2023	DNA Dealkylation (GO:0035510)	1/7	4.966648e-02	3.701956e-01	0	0	2.297338e+01	6.897585e+01	ASCC2
GO_Biological_Process_2023	DNA Dealkylation Involved In DNA Repair (GO:0006307)	1/7	4.966648e-02	3.701956e-01	0	0	2.297338e+01	6.897585e+01	ASCC2
GO_Biological_Process_2023	Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903747)	1/7	4.966648e-02	3.701956e-01	0	0	2.297338e+01	6.897585e+01	PINK1
GO_Biological_Process_2023	Negative Regulation Of Macrophage Migration (GO:1905522)	1/7	4.966648e-02	3.701956e-01	0	0	2.297338e+01	6.897585e+01	C5
GO_Biological_Process_2023	Negative Regulation Of Muscle Cell Differentiation (GO:0051148)	1/7	4.966648e-02	3.701956e-01	0	0	2.297338e+01	6.897585e+01	FOXO4
GO_Biological_Process_2023	Regulation Of Mitophagy (GO:1901524)	1/7	4.966648e-02	3.701956e-01	0	0	2.297338e+01	6.897585e+01	PINK1
GO_Biological_Process_2023	Nonribosomal Peptide Biosynthetic Process (GO:0019184)	1/7	4.966648e-02	3.701956e-01	0	0	2.297338e+01	6.897585e+01	HAGH
GO_Biological_Process_2023	Regulation Of Oxidative Stress-Induced Cell Death (GO:1903201)	1/7	4.966648e-02	3.701956e-01	0	0	2.297338e+01	6.897585e+01	PINK1
GO_Biological_Process_2023	Nucleobase-Containing Small Molecule Interconversion (GO:0015949)	1/7	4.966648e-02	3.701956e-01	0	0	2.297338e+01	6.897585e+01	GUK1
GO_Biological_Process_2023	Peptidyl-Serine Autophosphorylation (GO:0036289)	1/7	4.966648e-02	3.701956e-01	0	0	2.297338e+01	6.897585e+01	PINK1
GO_Biological_Process_2023	Positive Regulation Of Fibroblast Migration (GO:0010763)	1/7	4.966648e-02	3.701956e-01	0	0	2.297338e+01	6.897585e+01	DMTN
GO_Biological_Process_2023	Somatic Hypermutation Of Immunoglobulin Genes (GO:0016446)	1/7	4.966648e-02	3.701956e-01	0	0	2.297338e+01	6.897585e+01	POLL
GO_Biological_Process_2023	Positive Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033145)	1/7	4.966648e-02	3.701956e-01	0	0	2.297338e+01	6.897585e+01	WBP2
GO_Biological_Process_2023	Histone H2A K63-linked Deubiquitination (GO:0070537)	1/7	4.966648e-02	3.701956e-01	0	0	2.297338e+01	6.897585e+01	BABAM1
GO_Biological_Process_2023	Hyperosmotic Response (GO:0006972)	1/7	4.966648e-02	3.701956e-01	0	0	2.297338e+01	6.897585e+01	YBX3
GO_Biological_Process_2023	Purine-Containing Compound Metabolic Process (GO:0072521)	1/7	4.966648e-02	3.701956e-01	0	0	2.297338e+01	6.897585e+01	GUK1
GO_Biological_Process_2023	Regulation Of Alpha-Beta T Cell Proliferation (GO:0046640)	1/7	4.966648e-02	3.701956e-01	0	0	2.297338e+01	6.897585e+01	IRF1
GO_Biological_Process_2023	Regulation Of Apoptotic Cell Clearance (GO:2000425)	1/7	4.966648e-02	3.701956e-01	0	0	2.297338e+01	6.897585e+01	TGM2
GO_Biological_Process_2023	Regulation Of Mitochondrion Organization (GO:0010821)	2/50	5.099795e-02	3.701956e-01	0	0	5.771270e+00	1.717513e+01	PINK1;FKBP8
GO_Biological_Process_2023	Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	6/367	5.129539e-02	3.701956e-01	0	0	2.330935e+00	6.923238e+00	PINK1;SHARPIN;CDC34;PSMF1;RNF5;UBL7
GO_Biological_Process_2023	Protein Localization To Membrane (GO:0072657)	4/192	5.130770e-02	3.701956e-01	0	0	2.967708e+00	8.813839e+00	TESC;BSG;TSPAN5;ANK1
GO_Biological_Process_2023	Regulation Of Telomere Maintenance Via Telomerase (GO:0032210)	2/51	5.283347e-02	3.701956e-01	0	0	5.653204e+00	1.662387e+01	XRN1;MAP2K7
GO_Biological_Process_2023	Protein Maturation (GO:0051604)	3/117	5.344065e-02	3.701956e-01	0	0	3.658451e+00	1.071627e+01	KEL;TESC;TSPAN5
GO_Biological_Process_2023	Positive Regulation Of Protein Metabolic Process (GO:0051247)	4/196	5.456079e-02	3.701956e-01	0	0	2.905290e+00	8.449860e+00	SLC6A9;TFR2;RILP;OAZ1
GO_Biological_Process_2023	Negative Regulation Of Oxidative Stress-Induced Neuron Death (GO:1903204)	1/8	5.655880e-02	3.701956e-01	0	0	1.969048e+01	5.656039e+01	PINK1
GO_Biological_Process_2023	Negative Regulation Of Smooth Muscle Cell Differentiation (GO:0051151)	1/8	5.655880e-02	3.701956e-01	0	0	1.969048e+01	5.656039e+01	FOXO4
GO_Biological_Process_2023	Alcohol Catabolic Process (GO:0046164)	1/8	5.655880e-02	3.701956e-01	0	0	1.969048e+01	5.656039e+01	SCARF1
GO_Biological_Process_2023	Anoikis (GO:0043276)	1/8	5.655880e-02	3.701956e-01	0	0	1.969048e+01	5.656039e+01	STK11
GO_Biological_Process_2023	p38MAPK Cascade (GO:0038066)	1/8	5.655880e-02	3.701956e-01	0	0	1.969048e+01	5.656039e+01	MAP2K3
GO_Biological_Process_2023	Positive Regulation Of ATP Biosynthetic Process (GO:2001171)	1/8	5.655880e-02	3.701956e-01	0	0	1.969048e+01	5.656039e+01	PINK1
GO_Biological_Process_2023	Dehydroascorbic Acid Transport (GO:0070837)	1/8	5.655880e-02	3.701956e-01	0	0	1.969048e+01	5.656039e+01	SLC2A14
GO_Biological_Process_2023	Sphingosine-1-Phosphate Receptor Signaling Pathway (GO:0003376)	1/8	5.655880e-02	3.701956e-01	0	0	1.969048e+01	5.656039e+01	MFSD2B
GO_Biological_Process_2023	Establishment Of Protein Localization To Chromatin (GO:0071169)	1/8	5.655880e-02	3.701956e-01	0	0	1.969048e+01	5.656039e+01	WBP2
GO_Biological_Process_2023	Positive Regulation Of Megakaryocyte Differentiation (GO:0045654)	1/8	5.655880e-02	3.701956e-01	0	0	1.969048e+01	5.656039e+01	TESC
GO_Biological_Process_2023	Positive Regulation Of Mitochondrial Calcium Ion Concentration (GO:0051561)	1/8	5.655880e-02	3.701956e-01	0	0	1.969048e+01	5.656039e+01	TGM2
GO_Biological_Process_2023	Glutamine Transport (GO:0006868)	1/8	5.655880e-02	3.701956e-01	0	0	1.969048e+01	5.656039e+01	SLC1A5
GO_Biological_Process_2023	Positive Regulation Of Peptide Secretion (GO:0002793)	1/8	5.655880e-02	3.701956e-01	0	0	1.969048e+01	5.656039e+01	TFR2
GO_Biological_Process_2023	Modification-Dependent Macromolecule Catabolic Process (GO:0043632)	1/8	5.655880e-02	3.701956e-01	0	0	1.969048e+01	5.656039e+01	UBA52
GO_Biological_Process_2023	Regulation Of CD8-positive, Alpha-Beta T Cell Proliferation (GO:2000564)	1/8	5.655880e-02	3.701956e-01	0	0	1.969048e+01	5.656039e+01	IRF1
GO_Biological_Process_2023	Negative Regulation Of cAMP-mediated Signaling (GO:0043951)	1/8	5.655880e-02	3.701956e-01	0	0	1.969048e+01	5.656039e+01	CDC34
GO_Biological_Process_2023	Regulation Of Proteasomal Protein Catabolic Process (GO:0061136)	2/53	5.657396e-02	3.701956e-01	0	0	5.430961e+00	1.559884e+01	PINK1;PSMF1
GO_Biological_Process_2023	Mitochondrial Transport (GO:0006839)	2/53	5.657396e-02	3.701956e-01	0	0	5.430961e+00	1.559884e+01	PINK1;BCL2L1
GO_Biological_Process_2023	Negative Regulation Of Cell Population Proliferation (GO:0008285)	6/379	5.816549e-02	3.701956e-01	0	0	2.254557e+00	6.413003e+00	DNAJB2;STK11;TESC;IRF1;FOXO4;WARS1
GO_Biological_Process_2023	Regulation Of Exocytosis (GO:0017157)	2/54	5.847807e-02	3.701956e-01	0	0	5.326251e+00	1.512178e+01	RAB2B;SEPTIN4
GO_Biological_Process_2023	Negative Regulation Of Protein Catabolic Process (GO:0042177)	2/54	5.847807e-02	3.701956e-01	0	0	5.326251e+00	1.512178e+01	PSMF1;RILP
GO_Biological_Process_2023	Protein K63-linked Ubiquitination (GO:0070534)	2/54	5.847807e-02	3.701956e-01	0	0	5.326251e+00	1.512178e+01	UBE2O;RNF5
GO_Biological_Process_2023	Organic Substance Transport (GO:0071702)	4/201	5.878112e-02	3.701956e-01	0	0	2.830831e+00	8.022390e+00	SLC48A1;CDH23;MFSD2B;RILP
GO_Biological_Process_2023	DNA Repair (GO:0006281)	5/291	6.102366e-02	3.701956e-01	0	0	2.443681e+00	6.833739e+00	BABAM1;POLB;ASCC2;FBXO6;POLL
GO_Biological_Process_2023	Nucleotide-Excision Repair (GO:0006289)	2/56	6.235193e-02	3.701956e-01	0	0	5.128464e+00	1.423129e+01	POLB;POLL
GO_Biological_Process_2023	Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377)	2/56	6.235193e-02	3.701956e-01	0	0	5.128464e+00	1.423129e+01	PINK1;ACOD1
GO_Biological_Process_2023	Positive Regulation Of Cellular Metabolic Process (GO:0031325)	2/56	6.235193e-02	3.701956e-01	0	0	5.128464e+00	1.423129e+01	ACOD1;YPEL3
GO_Biological_Process_2023	Response To Cytokine (GO:0034097)	3/125	6.265705e-02	3.701956e-01	0	0	3.417167e+00	9.465823e+00	GCH1;MAP2K7;BCL2L1
GO_Biological_Process_2023	ER-associated Misfolded Protein Catabolic Process (GO:0071712)	1/9	6.340147e-02	3.701956e-01	0	0	1.722830e+01	4.752027e+01	RNF5
GO_Biological_Process_2023	Negative Regulation Of Necroptotic Process (GO:0060546)	1/9	6.340147e-02	3.701956e-01	0	0	1.722830e+01	4.752027e+01	YBX3
GO_Biological_Process_2023	Regulation Of Granulocyte Differentiation (GO:0030852)	1/9	6.340147e-02	3.701956e-01	0	0	1.722830e+01	4.752027e+01	TESC
GO_Biological_Process_2023	Negative Regulation Of Transcription By RNA Polymerase I (GO:0016479)	1/9	6.340147e-02	3.701956e-01	0	0	1.722830e+01	4.752027e+01	MAF1
GO_Biological_Process_2023	Neuron Remodeling (GO:0016322)	1/9	6.340147e-02	3.701956e-01	0	0	1.722830e+01	4.752027e+01	SCARF1
GO_Biological_Process_2023	Nuclear mRNA Surveillance (GO:0071028)	1/9	6.340147e-02	3.701956e-01	0	0	1.722830e+01	4.752027e+01	XRN1
GO_Biological_Process_2023	Nucleobase-Containing Compound Biosynthetic Process (GO:0034654)	1/9	6.340147e-02	3.701956e-01	0	0	1.722830e+01	4.752027e+01	POLL
GO_Biological_Process_2023	Ornithine Metabolic Process (GO:0006591)	1/9	6.340147e-02	3.701956e-01	0	0	1.722830e+01	4.752027e+01	ODC1
GO_Biological_Process_2023	Positive Regulation Of ATP Metabolic Process (GO:1903580)	1/9	6.340147e-02	3.701956e-01	0	0	1.722830e+01	4.752027e+01	PINK1
GO_Biological_Process_2023	Dopamine Transport (GO:0015872)	1/9	6.340147e-02	3.701956e-01	0	0	1.722830e+01	4.752027e+01	TGM2
GO_Biological_Process_2023	Transferrin Transport (GO:0033572)	1/9	6.340147e-02	3.701956e-01	0	0	1.722830e+01	4.752027e+01	TFR2
GO_Biological_Process_2023	Type II Interferon-Mediated Signaling Pathway (GO:0060333)	1/9	6.340147e-02	3.701956e-01	0	0	1.722830e+01	4.752027e+01	IRF1
