Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2023	Protein Serine Kinase Activity (GO:0106310)	5/9	7.197213e-03	2.622424e-01	0	0	6.637863e+00	3.275162e+01	GSK3B;PRKCD;DYRK1A;PIK3CB;PIK3CG
GO_Molecular_Function_2023	Actin Binding (GO:0003779)	42/183	7.504934e-03	2.622424e-01	0	0	1.587447e+00	7.766102e+00	MACF1;AVIL;FLII;LRRK2;ARPC1A;TWF2;CXCR4;NOD2;IQGAP2;MEFV;CORO1A;SYNE1;CNN2;MAEA;MICAL1;MYO6;COTL1;ABL2;PHACTR2;TNNI2;PDLIM5;PDLIM7;VPS16;PLEKHG3;DBNL;GSN;MRTFA;KLHL2;MYO9B;SSH2;SSH3;SERPINB8;SSH1;CEACAM1;PARVG;MSRB2;MYH9;LCP1;PFN1;ALDOA;MYO1F;MSRB1
GO_Molecular_Function_2023	Ubiquitin-Dependent Protein Binding (GO:0140036)	7/16	7.635276e-03	2.622424e-01	0	0	4.131607e+00	2.014148e+01	VCP;ANKRD13D;RNF169;PEX6;UIMC1;LAPTM5;SQSTM1
GO_Molecular_Function_2023	SH3 Domain Binding (GO:0017124)	17/59	8.530422e-03	2.821358e-01	0	0	2.152702e+00	1.025572e+01	VASP;NCF1;WIPF1;CBLB;CYBA;ARHGAP27;CBL;DNM2;CASP9;PLSCR1;MICAL1;SH3BP2;ELMO1;ADAM9;ZNF106;GRB2;CRK
GO_Molecular_Function_2023	FAD Binding (GO:0071949)	9/25	1.143350e-02	3.471061e-01	0	0	2.988681e+00	1.336301e+01	CYB5R1;AOC1;NQO2;STEAP4;KDM1B;MICAL1;TXNRD1;SQOR;QSOX1
GO_Molecular_Function_2023	Ephrin Receptor Binding (GO:0046875)	8/21	1.160908e-02	3.471061e-01	0	0	3.269219e+00	1.456753e+01	LYN;PTPN1;GRB2;CBL;ANKS1A;EFNA4;CRK;PIK3CG
GO_Molecular_Function_2023	Ubiquitin Binding (GO:0043130)	21/80	1.166090e-02	3.471061e-01	0	0	1.893487e+00	8.428884e+00	UBXN2B;FAF2;RNF19B;CXCR4;RAD23B;NSFL1C;GGA3;NPLOC4;NEDD4;TOLLIP;NBR1;TOM1;DHX16;UBXN7;UBAP1;SQSTM1;RAE1;RNF185;VPS28;N4BP1;OTUB1
GO_Molecular_Function_2023	Cadherin Binding (GO:0045296)	66/319	1.265411e-02	3.645201e-01	0	0	1.391584e+00	6.080907e+00	YWHAB;PTPRJ;ENO1;F11R;CRKL;GOLGA2;LASP1;EFHD2;TRIM25;LRRFIP1;SH3GLB1;UNC45A;DBNL;IST1;CEMIP2;TMOD3;CSNK1D;EPS15L1;GAPVD1;YWHAZ;TBC1D2;NUMB;EXOC3;PLIN3;MYH9;PFN1;TLN1;ALDOA;MAPRE1;PHLDB2;CHMP5;MACF1;RAB1A;TWF2;CAPG;ASAP1;IQGAP1;ZC3HAV1;PSEN1;CBL;NDRG1;GIGYF2;CNN2;LDHA;SNX1;STK38;CTNNA1;PACSIN2;EIF4H;STX5;CDH26;PDLIM5;PAK2;YKT6;S100A11;MARK2;VASP;PTPN1;IDH1;PPP1CA;EHD1;HNRNPK;STK24;VAPA;VAPB;CTNNB1
GO_Molecular_Function_2023	2-Acylglycerol-3-Phosphate O-acyltransferase Activity (GO:0047144)	4/7	1.477893e-02	3.844238e-01	0	0	7.078574e+00	2.983302e+01	LPCAT3;MBOAT7;MBOAT1;MBOAT2
GO_Molecular_Function_2023	Icosanoid Binding (GO:0050542)	4/7	1.477893e-02	3.844238e-01	0	0	7.078574e+00	2.983302e+01	OXER1;STX3;S100A9;S100A8
GO_Molecular_Function_2023	Phosphotyrosine Residue Binding (GO:0001784)	12/39	1.479824e-02	3.844238e-01	0	0	2.362122e+00	9.952203e+00	HCK;SYK;SH3BP2;PLCG2;ABL2;GRB2;PTPN6;PFN1;SAMSN1;CRK;VAV1;CRKL
GO_Molecular_Function_2023	Nucleoside Diphosphate Phosphatase Activity (GO:0017110)	6/14	1.506700e-02	3.844238e-01	0	0	3.983028e+00	1.670979e+01	ENTPD1;ENTPD4;ENTPD7;NUDT18;NUDT16;NUDT5
GO_Molecular_Function_2023	Protein Kinase Binding (GO:0019901)	99/511	1.807154e-02	4.284608e-01	0	0	1.283143e+00	5.149788e+00	GOLGA2;CCND3;SIRPA;TRIM22;CDK5RAP2;IFNAR2;NSF;IL15RA;FBXW5;PRKCB;PRKCD;ATG13;PRKAB1;MAPKAPK3;PRKAR1A;KCNQ1;MAPKAPK2;PSG6;JTB;ADAM9;SQSTM1;NAIP;CTBP2;MAPKAP1;TWF2;BCL10;IQGAP1;HIF1A;MACROH2A1;PRDX3;PRKAR2A;STK38;PLCG2;TBC1D14;MAP2K6;NEK9;NEK6;NBEAL2;GRB2;MAP3K11;INKA2;DAZAP2;GSK3B;GSK3A;CLTC;ITGB2;PLEK;ILK;PTPRJ;CASP9;SPRED2;TRIM6;TRIM5;RAC1;SPG11;YWHAG;DUSP1;PGAM1;RHOG;IRAK3;OXSR1;YWHAZ;DUSP22;CEACAM3;ACTA2;CEACAM1;CEACAM4;RARA;HCLS1;MAPRE3;MAPRE1;CACUL1;CRK;BECN1;MVP;ADCY4;NEDD9;NOD2;PRAM1;RELB;RFFL;PDLIM5;SH2B3;PAK2;CDKN2D;PTPN1;TCF7L2;MAP3K1;BAD;STAT3;TPCN2;USF1;MAD2L2;TNIP1;TNIP2;NBR1;PTPN6;TRIM38;TRIM34
GO_Molecular_Function_2023	Nuclear Thyroid Hormone Receptor Binding (GO:0046966)	9/27	1.950089e-02	4.284608e-01	0	0	2.656290e+00	1.045860e+01	MED22;MED13;PRMT2;NCOA6;THRAP3;NSD1;NCOA3;TACC1;TRIP12
GO_Molecular_Function_2023	Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0097153)	5/11	2.000490e-02	4.284608e-01	0	0	4.424716e+00	1.730851e+01	CASP9;CASP5;CASP4;CASP2;CFLAR
GO_Molecular_Function_2023	Non-Membrane Spanning Protein Tyrosine Kinase Activity (GO:0004715)	11/36	2.025610e-02	4.284608e-01	0	0	2.338039e+00	9.116715e+00	LYN;HCK;SYK;FES;DYRK1A;BTK;ABL2;PTK6;TYK2;BMX;JAK1
GO_Molecular_Function_2023	Nuclear Receptor Coactivator Activity (GO:0030374)	14/50	2.071606e-02	4.284608e-01	0	0	2.067057e+00	8.013662e+00	NCOA1;NCOA2;CALCOCO1;NCOA6;PRKCB;NCOA3;RNF4;MED22;MED13;ZMIZ1;THRAP3;NCOA7;TACC1;ATXN7L3
GO_Molecular_Function_2023	Protein-Cysteine S-palmitoyltransferase Activity (GO:0019706)	8/23	2.087040e-02	4.284608e-01	0	0	2.832986e+00	1.096202e+01	ZDHHC18;ZDHHC19;ZDHHC20;ZDHHC12;ZDHHC5;ZDHHC7;YKT6;ZDHHC3
GO_Molecular_Function_2023	Protein Serine/Threonine Phosphatase Activity (GO:0004722)	15/55	2.155668e-02	4.284608e-01	0	0	1.993390e+00	7.648776e+00	CTDP1;MTMR3;PHLPP1;PPTC7;DUSP1;MTMR14;PTEN;SSU72;MTMR4;MTMR6;PPM1F;PPP1CA;PPP2CB;PPP4C;PPP1R3D
GO_Molecular_Function_2023	Ubiquitin-Protein Transferase Activity (GO:0004842)	81/412	2.173225e-02	4.284608e-01	0	0	1.305558e+00	4.998927e+00	LRSAM1;UBE3C;RNF19B;UBE2D1;CBLB;UBE3B;TNFAIP1;SH3RF1;TNFSF13B;UBE2L3;IRF2BPL;TRIM8;TRIM6;HERC3;MAEA;UBE2Q1;TRIM5;TRIM25;TRIM27;ARIH1;TRIM22;KCMF1;VPS18;MYLIP;AREL1;FBXW11;MSL2;RC3H1;MUL1;ZFP91;FBXW2;RNF40;RNF41;RNF144B;RNF125;RNF169;UBE2R2;PELI1;RNF166;TRIM56;RNF34;MGRN1;PELI3;PELI2;RNF38;UBR2;MEFV;UBE2J2;CBL;RNF4;UBE2J1;RNF135;RMND5B;UBR5;RFFL;RNF130;MARCHF5;BRAP;RNF20;TRIM41;RNF25;SMURF1;MIB2;KLHL21;WWP2;UBE2G1;CHFR;SH3RF3;UBE2W;TRIM39;RNF149;NEDD4;TSPAN17;TRIM36;TRIP12;TRIM38;RNF141;RNF185;TRIM34;UBE2M;ASB1
GO_Molecular_Function_2023	1-Acylglycerol-3-Phosphate O-acyltransferase Activity (GO:0003841)	7/19	2.179466e-02	4.284608e-01	0	0	3.098152e+00	1.185381e+01	TAFAZZIN;MBOAT7;LPCAT3;MBOAT1;MBOAT2;GPAT3;AGPAT2
GO_Molecular_Function_2023	Sulfuric Ester Hydrolase Activity (GO:0008484)	6/15	2.179970e-02	4.284608e-01	0	0	3.540259e+00	1.354453e+01	GALNS;STS;ARSG;ARSD;GNS;ARSB
GO_Molecular_Function_2023	2-Oxoglutarate-Dependent Dioxygenase Activity (GO:0016706)	12/41	2.207077e-02	4.284608e-01	0	0	2.198955e+00	8.385717e+00	EGLN1;KDM6B;KDM5B;KDM4A;KDM4B;EGLN2;TMLHE;TET3;TET2;HSPBAP1;KDM6A;JMJD6
GO_Molecular_Function_2023	Kinase Activity (GO:0016301)	25/106	2.439843e-02	4.622165e-01	0	0	1.641842e+00	6.096547e+00	IPPK;GSK3B;PANK2;PDXK;ADPGK;LRRK2;STK39;PIK3CD;PIK3CB;PIK3CG;PAPSS1;NMRK1;PGK1;IP6K1;NADK;IP6K2;MAP4K4;LYN;CDKL5;SYK;CDK9;BCKDK;ITPKC;TAOK1;IDNK
GO_Molecular_Function_2023	RAGE Receptor Binding (GO:0050786)	4/8	2.587999e-02	4.622165e-01	0	0	5.308615e+00	1.939919e+01	S100A12;S100A4;S100A9;S100A8
GO_Molecular_Function_2023	RNA Polymerase II CTD Heptapeptide Repeat Kinase Activity (GO:0008353)	4/8	2.587999e-02	4.622165e-01	0	0	5.308615e+00	1.939919e+01	CDK9;DYRK1A;MAPK1;CDK13
GO_Molecular_Function_2023	Histone H4K16 Acetyltransferase Activity (GO:0046972)	4/8	2.587999e-02	4.622165e-01	0	0	5.308615e+00	1.939919e+01	KAT5;KAT6A;KAT8;MSL3
GO_Molecular_Function_2023	Lysophosphatidic Acid Acyltransferase Activity (GO:0042171)	7/20	2.904727e-02	4.777762e-01	0	0	2.859663e+00	1.011986e+01	TAFAZZIN;MBOAT7;LPCAT3;MBOAT1;MBOAT2;GPAT3;AGPAT2
GO_Molecular_Function_2023	Tau-Protein Kinase Activity (GO:0050321)	7/20	2.904727e-02	4.777762e-01	0	0	2.859663e+00	1.011986e+01	GSK3B;GSK3A;TAOK1;PHKG2;DYRK1A;CSNK1D;MARK2
GO_Molecular_Function_2023	Platelet-Derived Growth Factor Receptor Binding (GO:0005161)	5/12	2.989204e-02	4.777762e-01	0	0	3.792388e+00	1.331190e+01	IL1R1;PDGFC;PTPRJ;ITGA5;VEGFA
GO_Molecular_Function_2023	Protein Kinase A Catalytic Subunit Binding (GO:0034236)	5/12	2.989204e-02	4.777762e-01	0	0	3.792388e+00	1.331190e+01	GSK3B;GSK3A;PRKAR1A;KCNQ1;PRKAR2A
GO_Molecular_Function_2023	Syntaxin-1 Binding (GO:0017075)	6/16	3.029836e-02	4.777762e-01	0	0	3.186044e+00	1.114052e+01	NSF;STXBP3;LRRK2;SNAP23;STXBP2;VAMP3
GO_Molecular_Function_2023	1-Acylglycerophosphocholine O-acyltransferase Activity (GO:0047184)	3/5	3.101370e-02	4.777762e-01	0	0	7.961356e+00	2.765239e+01	TAFAZZIN;LPCAT3;MBOAT2
GO_Molecular_Function_2023	glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase Activity (GO:0047238)	3/5	3.101370e-02	4.777762e-01	0	0	7.961356e+00	2.765239e+01	CSGALNACT1;CHPF2;CSGALNACT2
GO_Molecular_Function_2023	Acylglycerol O-acyltransferase Activity (GO:0016411)	9/29	3.103137e-02	4.777762e-01	0	0	2.390376e+00	8.301194e+00	DGAT2;TAFAZZIN;DGAT1;MBOAT7;LPCAT3;MBOAT1;MBOAT2;GPAT3;AGPAT2
GO_Molecular_Function_2023	Syntaxin Binding (GO:0019905)	14/53	3.358391e-02	5.083124e-01	0	0	1.907712e+00	6.474217e+00	NSF;VPS18;STXBP3;STX16;LRRK2;SNAP23;STXBP2;RAB11A;STX10;GOLGA2;STX6;VAMP1;SNAP29;VAMP3
GO_Molecular_Function_2023	Kinase Activator Activity (GO:0019209)	12/44	3.748388e-02	5.405478e-01	0	0	1.992447e+00	6.542886e+00	NEK9;MOB1A;MOB3C;MAP2K1;TYROBP;CAB39;NCKAP1L;BCL10;MARK2;MOB3B;MYD88;MOB3A
GO_Molecular_Function_2023	Acyltransferase Activity, Transferring Groups Other Than Amino-Acyl Groups (GO:0016747)	16/64	3.910684e-02	5.405478e-01	0	0	1.771619e+00	5.742627e+00	CREBBP;TAFAZZIN;ZDHHC20;MBOAT7;ZDHHC5;ZDHHC12;MBOAT2;ZDHHC7;ZDHHC3;ZDHHC18;KAT5;KAT6A;LPCAT3;NMT1;EP300;PNPLA1
GO_Molecular_Function_2023	ATPase Activity, Coupled To Transmembrane Movement Of Ions, Rotational Mechanism (GO:0044769)	4/9	4.082623e-02	5.405478e-01	0	0	4.246639e+00	1.358258e+01	ATP6V1A;ATP6V0E1;ATP6V1B2;ATP6V1C1
GO_Molecular_Function_2023	Inhibitory MHC Class I Receptor Activity (GO:0032396)	4/9	4.082623e-02	5.405478e-01	0	0	4.246639e+00	1.358258e+01	LILRA1;LILRB2;LILRA2;LILRA4
GO_Molecular_Function_2023	Proton-Transporting ATPase Activity, Rotational Mechanism (GO:0046961)	4/9	4.082623e-02	5.405478e-01	0	0	4.246639e+00	1.358258e+01	ATP6V1A;ATP6V0E1;ATP6V1B2;ATP6V1C1
GO_Molecular_Function_2023	Pyrophosphate Hydrolysis-Driven Proton Transmembrane Transporter Activity (GO:0009678)	4/9	4.082623e-02	5.405478e-01	0	0	4.246639e+00	1.358258e+01	ATP6V1A;ATP6V0E1;ATP6V1B2;ATP6V1C1
GO_Molecular_Function_2023	Superoxide-Generating NADPH Oxidase Activator Activity (GO:0016176)	4/9	4.082623e-02	5.405478e-01	0	0	4.246639e+00	1.358258e+01	NCF2;NCF4;NCF1B;NCF1C
GO_Molecular_Function_2023	Protein Tyrosine Kinase Binding (GO:1990782)	20/85	4.180379e-02	5.405478e-01	0	0	1.635756e+00	5.193146e+00	PTPN1;DOCK4;LRP4;NEDD9;CBLB;CBL;RNF41;CEACAM3;DUSP22;TRIM6;CEACAM1;HYAL2;CEACAM4;PSG6;ITGAX;PLCG2;SIRPA;CRK;SQSTM1;SH2B3
